birth_yr,age,year,real_earnings,real_ben_sched,real_ben_payable
1985,46,2031,53106.82522142375,NA,NA
1985,47,2032,54276.19941855882,NA,NA
1985,48,2033,55353.79828624995,NA,NA
1985,49,2034,56271.46940145958,NA,NA
1985,50,2035,57195.00123171874,NA,NA
1985,51,2036,57962.63830665796,NA,NA
1985,52,2037,58613.32999089736,NA,NA
1985,53,2038,59206.78819566364,NA,NA
1985,54,2039,59676.91025700926,NA,NA
1985,55,2040,59995.54682924564,NA,NA
1985,56,2041,59734.22677106257,NA,NA
1985,57,2042,59303.109520442806,NA,NA
1985,58,2043,58688.89015559947,NA,NA
1985,59,2044,57806.75269448037,NA,NA
1985,60,2045,56351.277188156106,NA,NA
1985,61,2046,54000.89660412848,NA,NA
1985,62,2047,52948.26727013265,NA,NA
1985,63,2048,51849.900746130144,NA,NA
1985,64,2049,50785.060226706555,NA,NA
1985,65,2050,NA,27687.195675683775,21191.848788157553
1985,66,2051,NA,27781.287177155846,21217.46104654389
1985,67,2052,NA,27874.585969748507,21213.9316034796
1985,68,2053,NA,27973.73942550376,21218.547117006037
1985,69,2054,NA,28064.45941813613,21200.825759671225
1985,70,2055,NA,28160.23218405082,21190.819881479634
1985,71,2056,NA,28260.41663576488,21172.13969821358
1985,72,2057,NA,28358.00644143903,21135.865729044683
1985,73,2058,NA,28452.80838298987,21113.831118762748
1985,74,2059,NA,28550.785864667723,21078.56460850572
1985,75,2060,NA,28645.38364300317,21068.923155189797
1985,76,2061,NA,28748.25273156164,21065.53362127018
1985,77,2062,NA,28846.98906668853,21055.17520699672
1985,78,2063,NA,28941.485002450427,21057.671271561325
1985,79,2064,NA,29042.743332948667,21049.30557124926
1985,80,2065,NA,29144.569863397788,21057.25923066153
1985,81,2066,NA,29241.24396311326,21045.715016174156
1985,82,2067,NA,29343.161706702544,21053.84889622654
1985,83,2068,NA,29444.53658145626,21045.817865422985
1985,84,2069,NA,29545.04086673053,21053.04558895904
1985,85,2070,NA,29644.366445719807,21032.278298245415
1985,86,2071,NA,29747.038988303837,21041.191817574636
1985,87,2072,NA,29847.77878197144,21032.9933928005
1990,21,2011,9270.864600398183,NA,NA
1990,22,2012,11576.86454084546,NA,NA
1990,23,2013,14698.985811386503,NA,NA
1990,24,2014,17893.668168725046,NA,NA
1990,25,2015,20665.996304380402,NA,NA
1990,26,2016,22768.71254790974,NA,NA
1990,27,2017,25065.38501961999,NA,NA
1990,28,2018,27164.71786206395,NA,NA
1990,29,2019,29353.44368897677,NA,NA
1990,30,2020,31250.8781617664,NA,NA
1990,31,2021,33882.58656998843,NA,NA
1990,32,2022,34535.920064508566,NA,NA
1990,33,2023,35820.291929775165,NA,NA
1990,34,2024,37485.789524307496,NA,NA
1990,35,2025,39042.284189171514,NA,NA
1990,36,2026,40594.37215218937,NA,NA
1990,37,2027,42099.7645486013,NA,NA
1990,38,2028,43574.326198048904,NA,NA
1990,39,2029,44912.40067871427,NA,NA
1990,40,2030,46260.96764248157,NA,NA
1990,41,2031,47547.49699448664,NA,NA
1990,42,2032,48823.68738103974,NA,NA
1990,43,2033,50136.790622788496,NA,NA
1990,44,2034,51373.14912591785,NA,NA
1990,45,2035,52452.29516182323,NA,NA
1990,46,2036,53514.904743272564,NA,NA
1990,47,2037,54541.49903447638,NA,NA
1990,48,2038,55466.830015782805,NA,NA
1990,49,2039,56290.16152227205,NA,NA
1990,50,2040,57176.8098822316,NA,NA
1990,51,2041,57934.04359588913,NA,NA
1990,52,2042,58564.59476964457,NA,NA
1990,53,2043,59122.91109274827,NA,NA
1990,54,2044,59533.24334030157,NA,NA
1990,55,2045,59791.62160533442,NA,NA
1990,56,2046,59476.745321213086,NA,NA
1990,57,2047,58997.19691721651,NA,NA
1990,58,2048,58343.27396384055,NA,NA
1990,59,2049,57436.63567665606,NA,NA
1990,60,2050,55968.31828522553,NA,NA
1990,61,2051,53622.30620803803,NA,NA
1990,62,2052,52565.1049236301,NA,NA
1990,63,2053,51464.16324525317,NA,NA
1990,64,2054,50396.63491136464,NA,NA
1990,65,2055,NA,28400.063827917824,21371.29528146385
1990,66,2056,NA,28501.958658292784,21353.09815717267
1990,67,2057,NA,28601.093345290752,21317.04391485648
1990,68,2058,NA,28697.280629505978,21295.245398038303
1990,69,2059,NA,28796.489701713057,21259.9636154636
1990,70,2060,NA,28892.17093641841,21250.437307188702
1990,71,2061,NA,28990.082514490245,21242.7365097544
1990,72,2062,NA,29089.740727838784,21232.357607055597
1990,73,2063,NA,29190.68761303904,21238.98977174698
1990,74,2064,NA,29292.48983590733,21230.314313979285
1990,75,2065,NA,29389.299410673942,21234.078910710003
1990,76,2066,NA,29491.71570837776,21225.986313013993
1990,77,2067,NA,29593.824059776354,21233.700248249832
1990,78,2068,NA,29695.280810252116,21225.040158680848
1990,79,2069,NA,29795.762530569045,21231.70347752794
1990,80,2070,NA,29899.878969369307,21213.560988699377
1990,81,2071,NA,30002.23372225983,21221.700585190603
1990,82,2072,NA,30102.56538554818,21212.535227010303
1990,83,2073,NA,30205.253068179707,21221.012321671824
1990,84,2074,NA,30309.790129640613,21214.914203783628
1990,85,2075,NA,30411.25718854328,21233.918297224944
1990,86,2076,NA,30518.168660911688,21252.04523627064
1990,87,2077,NA,30621.301864734098,21278.710697164577
1995,21,2016,9040.34691175106,NA,NA
1995,22,2017,11333.243667817991,NA,NA
1995,23,2018,14638.25732199935,NA,NA
1995,24,2019,17869.758129784736,NA,NA
1995,25,2020,20423.803671898328,NA,NA
1995,26,2021,23391.734736798113,NA,NA
1995,27,2022,24912.35306683084,NA,NA
