worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t_sched,delta_pv_ben_sched,net_tax_sched,pv_ben_through_t_pb,delta_pv_ben_pb,net_tax_pb
low,none,2005,65,48,2053,98728.47396,12242.33077104,496436.59002355294,9779.668984517804,0.01319469822082965,347525.4337104173,6846.120338222827,0.0464322999792514
low,none,2005,65,49,2054,102186.14664,12671.08218336,506222.98249394156,9786.392470388615,0.011835326269354275,354376.32735958265,6850.893649165344,0.04547992702652466
low,none,2005,65,50,2055,105764.44296,13114.79092704,516080.5833915667,9857.600897625147,0.00971118818371467,361277.0478525438,6900.720492961176,0.04399319570679434
low,none,2005,65,51,2056,109247.33306,13546.66929944,525838.4070914581,9757.823699891393,0.00932705182028026,368107.8821658299,6830.834313286061,0.043724732345756315
low,none,2005,65,52,2057,112621.95185999999,13965.122030639997,535610.3893361258,9771.982244667714,0.007366003845846183,374948.6591000794,6840.776934249501,0.04235155543021444
low,none,2005,65,53,2058,115869.9087,14367.8686788,545277.0805988533,9666.691262727487,0.006586130343563581,381715.76468240586,6767.105582326476,0.041805169193906914
low,none,2005,65,54,2059,118965.99162,14751.78296088,554902.6167093725,9625.536110519199,0.0047767384606166256,388454.0059089932,6738.241226587328,0.040539184223210636
low,none,2005,65,55,2060,121888.51596,15114.175979040001,564394.1527795945,9491.536070222035,0.003862305155141117,395098.5215330117,6644.515624018502,0.03989803962979005
low,none,2005,65,56,2061,123818.7834,15353.5291416,571222.3052724213,6828.1524928268045,0.03492231080486567,399878.50684262015,4779.985309608455,0.06164198350667825
low,none,2005,65,57,2062,125193.58706,15524.00479544,577285.5471329858,6063.241860564449,0.042092861417927126,404122.930868221,4244.424025600834,0.06666291286727537
low,none,2005,65,58,2063,126515.18764000002,15687.883267360003,582257.0540726576,4971.506939671817,0.054418944481323665,407603.2142762126,3480.2834079916356,0.07529006235518203
low,none,2005,65,59,2064,127190.03919,15771.56485956,586190.5039617801,3933.4498891225085,0.06666592253821652,410356.7804353411,2753.5661591285025,0.08386394134568771
low,none,2005,65,60,2065,126537.08287999999,15690.598277119998,589219.6548392402,3029.150877460139,0.07753327363029312,412477.30635058344,2120.525915242324,0.09147144614135057
low,none,2005,65,61,2066,123788.60982,15349.78761768,591549.0686430889,2329.413803848671,0.08575702844017384,414108.0478859024,1630.7415353189572,0.09722742655100983
low,none,2005,65,62,2067,123625.86219,15329.60691156,593374.845633935,1825.7769908460323,0.09257532828780958,415386.12048089405,1278.0725949916523,0.10200223580244093
low,none,2005,65,63,2068,123630.0969,15330.1320156,594787.399824106,1412.5541901710676,0.098545771228898,416374.9728362138,988.8523553197738,0.10618087897208085
low,none,2005,65,64,2069,123829.03008,15354.79972992,595798.3794622907,1010.9796381846536,0.1049565489454996,417082.66369884246,707.6908626286313,0.11066948789553764
low,none,2010,65,21,2031,11434.9325,1417.93163,0,0,0.124,0,0,0.124
low,none,2010,65,22,2032,14644.00476,1815.85659024,0,0,0.124,0,0,0.124
low,none,2010,65,23,2033,19375.89556,2402.61104944,0,0,0.124,0,0,0.124
low,none,2010,65,24,2034,24127.4735,2991.806714,0,0,0.124,0,0,0.124
low,none,2010,65,25,2035,28114.524240000002,3486.2010057600005,0,0,0.124,0,0,0.124
low,none,2010,65,26,2036,32010.936599999997,3969.3561383999995,0,0,0.124,0,0,0.124
low,none,2010,65,27,2037,36042.898499999996,4469.319414,0,0,0.124,0,0,0.124
low,none,2010,65,28,2038,39973.659400000004,4956.733765600001,0,0,0.12400000000000001,0,0,0.12400000000000001
low,none,2010,65,29,2039,43781.495879999995,5428.905489119999,0,0,0.12400000000000001,0,0,0.12400000000000001
low,none,2010,65,30,2040,47677.4078,5911.9985672,159509.99085792594,159509.99085792594,-1.6880861450297524,111820.85168616813,111820.85168616813,-1.1463217834575132
low,none,2010,65,31,2041,51523.2276,6388.8802224,183031.89502679746,23521.904168871522,-0.13489262668566246,128310.25170134757,16489.400015179446,-0.057489731943126794
low,none,2010,65,32,2042,55307.196,6858.092304000001,207366.70254167906,24334.8075148816,-0.13724213393154264,145369.67150182347,17059.419800475895,-0.05913846245074842
low,none,2010,65,33,2043,59002.98975999999,7316.370730239999,232475.41612631106,25108.713584632,-0.14054165970996563,162971.51783838496,17601.846336561488,-0.06145042652777545
low,none,2010,65,34,2044,62729.82275,7778.498020999999,258278.84144196694,25803.425315655884,-0.1437278879739605,181060.44036548137,18088.92252709641,-0.06368473428083005
low,none,2010,65,35,2045,66480.78815000001,8243.6177306,284592.0819636806,26313.240521713684,-0.14572125335067393,199506.77689659488,18446.336531113513,-0.06508233688642741
low,none,2010,65,36,2046,70093.02245,8691.5347838,311444.43087237736,26852.34890869673,-0.14933243419937747,218330.88160614352,18824.104709548643,-0.06761222652735961
low,none,2010,65,37,2047,73876.2366,9160.653338400001,338792.1864332001,27347.755560822727,-0.15253320204288398,237502.5326854548,19171.65107931127,-0.06985861664661468
low,none,2010,65,38,2048,77665.0798,9630.4698952,366552.3923744565,27760.205941256427,-0.15555929006268937,256963.16158995804,19460.628904503246,-0.07197835881437079
low,none,2010,65,39,2049,81275.9271,10078.2149604,394616.93660781195,28064.54423335544,-0.15876117741187,276637.16622969037,19674.00463973233,-0.07422323391681825
low,none,2010,65,40,2050,85036.12240000001,10544.4791776,422932.98653810757,28316.049930295616,-0.16149573357490052,296487.49772177025,19850.331492079888,-0.07614037851278546
low,none,2010,65,41,2051,88962.15149999999,11031.306786,451606.6621746292,28673.675636521657,-0.165331137003729,316588.5412316945,20101.04350992426,-0.07882916802895533
low,none,2010,65,42,2052,92862.47022999999,11514.946308519999,471289.8549604523,19683.192785823077,-0.07521364369349931,330386.98849883646,13798.44726714195,-0.015654119497311502
low,none,2010,65,43,2053,96922.46529,12018.38569596,481670.90649789234,10381.051537440042,0.01860322031952167,337664.43232194486,7277.443823108391,0.05011354057005681
low,none,2010,65,44,2054,100939.97412,12516.55679088,492092.59406648815,10421.687568595808,0.01762685773973194,344970.3039402559,7305.871618311037,0.04942968536768697
low,none,2010,65,45,2055,104904.56944,13008.166610560002,502558.5995962425,10466.00552975433,0.016380650127834382,352307.23859944305,7336.934659187158,0.04855611304317596
low,none,2010,65,46,2056,109024.8334,13519.0793416,513044.1041618732,10485.504565630748,0.015378850730566385,359657.8864914201,7350.647891977045,0.047853371394392524
low,none,2010,65,47,2057,113312.88407999999,14050.797625919999,523622.9714093856,10578.86724751239,0.013603057107245195,367073.9835984703,7416.097107050184,0.04660849581918488
low,none,2010,65,48,2058,117300.4014,14545.2497736,534151.8313780202,10528.859968634613,0.012871435000715739,374454.99142721226,7381.007828741975,0.04609595239180034
low,none,2010,65,49,2059,121434.16572,15057.83654928,544705.7766246427,10553.945246622432,0.011341366298931127,381853.57346879167,7398.582041579415,0.04502345382203397
low,none,2010,65,50,2060,125721.48816000001,15589.464531840002,555278.9897322018,10573.213107559131,0.009860835045905252,389265.7462355053,7412.172766713658,0.04398466298921634
low,none,2010,65,51,2061,129903.89455,16108.0829242,565793.8379391852,10514.848206983414,0.008982284848652626,396636.95353481197,7371.2072993066395,0.04336931425124081
low,none,2010,65,52,2062,133959.87762,16611.02482488,576291.8002010126,10497.96226182743,0.007410122297222422,403996.2170574402,7359.263522628229,0.04226836364180466
low,none,2010,65,53,2063,137861.84124,17094.868313760002,586713.2074306605,10421.407229647855,0.006250368764184316,411301.9494839682,7305.732426528004,0.041453825555929115
low,none,2010,65,54,2064,141583.36925999998,17556.33778824,597060.2574354672,10347.050004806719,0.004813175233297107,418555.5303544708,7253.58087050257,0.04044659378836671
low,none,2010,65,55,2065,145091.79936,17991.38312064,607269.0169028192,10208.759467351949,0.0038563750104951885,425712.16669287067,7156.636338399898,0.03977583592044313
low,none,2010,65,56,2066,147412.39032,18279.13639968,614634.9133001528,7365.896397333592,0.0346676155945322,430875.75509780605,5163.588404935377,0.06137684601859424
low,none,2010,65,57,2067,149068.65177,18484.512819479998,621111.31795747,6476.404657317209,0.04267732739893167,435415.9689720297,4540.213874223642,0.06698961445913354
low,none,2010,65,58,2068,150653.0689,18680.980543600002,626497.2267049503,5385.908747480367,0.05393652400648083,439191.5832553811,3775.6142833514023,0.07488430326151876
low,none,2010,65,59,2069,151463.19216,18781.43582784,630739.2669558882,4242.04025093792,0.06653213896720263,442165.4383361583,2973.855080777197,0.08371252501057812
low,none,2010,65,60,2070,150694.22368,18686.08373632,634006.2203944435,3266.9534385552397,0.07742526694291364,444455.6654586955,2290.2271225372097,0.09134978968067532
low,none,2010,65,61,2071,147423.03639,18280.45651236,636500.1752734989,2493.9548790553818,0.08594830939931697,446203.8992886429,1748.2338299474213,0.09732620034408844
low,none,2010,65,62,2072,147219.84394,18255.260648559997,638487.643526013,1987.4682525141397,0.09220701936735905,447597.2308853497,1393.331596706761,0.10171125933060428
low,none,2010,65,63,2073,147215.84328,18254.76456672,639942.4309678097,1454.7874417967396,0.0996337288642046,448617.08207901753,1019.8511936678551,0.10691848692865777
low,none,2010,65,64,2074,147449.82168,18283.77788832,641032.5872394771,1090.1562716673361,0.10491310573132571,449381.2781801501,764.1961011325475,0.11062014743946633
low,very_low,1930,65,21,1951,349.895,10.496849999999998,141167.11975231624,0,0.03,141167.11975231624,0,0.03
low,very_low,1930,65,22,1952,457.89128,13.7367384,141167.11975231624,0,0.030000000000000002,141167.11975231624,0,0.030000000000000002
low,very_low,1930,65,23,1953,615.33024,18.4599072,141167.11975231624,0,0.03,141167.11975231624,0,0.03
low,very_low,1930,65,24,1954,741.5754,29.663016,141167.11975231624,0,0.04,141167.11975231624,0,0.04
low,very_low,1930,65,25,1955,871.5801600000001,34.8632064,141167.11975231624,0,0.039999999999999994,141167.11975231624,0,0.039999999999999994
low,very_low,1930,65,26,1956,1024.3844,40.975376,141167.11975231624,0,0.04000000000000001,141167.11975231624,0,0.04000000000000001
low,very_low,1930,65,27,1957,1147.1417999999999,51.62138099999999,141167.11975231624,0,0.045,141167.11975231624,0,0.045
low,very_low,1930,65,28,1958,1238.0706000000002,55.71317700000001,141167.11975231624,0,0.045000000000000005,141167.11975231624,0,0.045000000000000005
low,very_low,1930,65,29,1959,1372.6648,68.63324,141167.11975231624,0,0.049999999999999996,141167.11975231624,0,0.049999999999999996
low,very_low,1930,65,30,1960,1498.6628799999999,89.91977279999999,186855.16289311013,45688.04314079389,-1.1868554071245205,186855.16289311013,45688.04314079389,-1.1868554071245205
low,very_low,1930,65,31,1961,1593.8364000000001,95.630184,193802.81383786534,6947.650944755209,-0.1250585189144055,193802.81383786534,6947.650944755209,-0.1250585189144055
low,very_low,1930,65,32,1962,1733.7256,108.35785,200772.33424256401,6969.520404698676,-0.11481803723683535,200772.33424256401,6969.520404698676,-0.11481803723683535
low,very_low,1930,65,33,1963,1829.00224,132.60266239999999,208098.52007502344,7326.185832459421,-0.11107334662354192,208098.52007502344,7326.185832459421,-0.11107334662354192
low,very_low,1930,65,34,1964,1954.08864,141.67142639999997,215402.32070077292,7303.800625749485,-0.10582051483337296,215402.32070077292,7303.800625749485,-0.10582051483337296
low,very_low,1930,65,35,1965,2035.86064,147.5998964,223050.1620208851,7647.841320112173,-0.11424767730678577,223050.1620208851,7647.841320112173,-0.11424767730678577
low,very_low,1930,65,36,1966,2197.5702,169.2129054,230706.40301457886,7656.240993693762,-0.10468233822460471,230706.40301457886,7656.240993693762,-0.10468233822460471
low,very_low,1930,65,37,1967,2361.6883199999997,184.21168895999998,238676.32235701545,7969.919342436595,-0.10678236030494233,238676.32235701545,7969.919342436595,-0.10678236030494233
low,very_low,1930,65,38,1968,2563.0096000000003,194.78872960000007,246808.2920827295,8131.969725714036,-0.1072850957377086,246808.2920827295,8131.969725714036,-0.1072850957377086
low,very_low,1930,65,39,1969,2740.5984000000003,230.21026560000004,254801.14022894422,7992.848146214732,-0.0955953104875689,254801.14022894422,7992.848146214732,-0.0955953104875689
low,very_low,1930,65,40,1970,2907.5328,244.2327552,263166.45697967854,8365.316750734317,-0.10610622009595469,263166.45697967854,8365.316750734317,-0.10610622009595469
low,very_low,1930,65,41,1971,3086.113,283.922396,271213.3510860217,8046.894106343156,-0.09062527569060023,271213.3510860217,8046.894106343156,-0.09062527569060023
low,very_low,1930,65,42,1972,3417.0902,314.3722984,277088.01139967685,5874.660313655157,-0.0355165928456632,277088.01139967685,5874.660313655157,-0.0355165928456632
low,very_low,1930,65,43,1973,3661.21728,355.13807615999997,280128.97870900104,3040.9673093241872,0.031327457359257405,280128.97870900104,3040.9673093241872,0.031327457359257405
low,very_low,1930,65,44,1974,3902.94936,386.39198664,283131.46850045526,3002.4897914542235,0.03361250899089776,283131.46850045526,3002.4897914542235,0.03361250899089776
low,very_low,1930,65,45,1975,4211.88896,416.97700704000005,286020.7426679359,2889.2741674806457,0.03637868702547836,286020.7426679359,2889.2741674806457,0.03637868702547836
low,very_low,1930,65,46,1976,4520.9752,447.5765448,289198.6946020556,3177.9519341196865,0.030274959640806835,289198.6946020556,3177.9519341196865,0.030274959640806835
low,very_low,1930,65,47,1977,4811.48448,476.33696352000004,292161.0878129429,2962.393210887327,0.03453071051599659,292161.0878129429,2962.393210887327,0.03453071051599659
low,very_low,1930,65,48,1978,5193.566760000001,524.5502427600002,295191.1140345634,3030.026221620501,0.03490064817682262,295191.1140345634,3030.026221620501,0.03490064817682262
low,very_low,1930,65,49,1979,5647.894319999999,573.8260629119999,298292.7253282549,3101.6112936915015,0.033719959922149156,298292.7253282549,3101.6112936915015,0.033719959922149156
low,very_low,1930,65,50,1980,6156.6223199999995,625.5128277119999,301321.01380351844,3028.2884752635146,0.0341131755594611,301321.01380351844,3028.2884752635146,0.0341131755594611
low,very_low,1930,65,51,1981,6762.5921,723.5973547000001,304450.8830246951,3129.869221176661,0.03505391449375416,304450.8830246951,3129.869221176661,0.03505391449375416
low,very_low,1930,65,52,1982,7105.82526,767.42912808,307455.27332225576,3004.3902975606616,0.03386127758046805,307455.27332225576,3004.3902975606616,0.03386127758046805
low,very_low,1930,65,53,1983,7406.27064,799.87722912,310493.9596058752,3038.686283619434,0.028143083134625452,310493.9596058752,3038.686283619434,0.028143083134625452
low,very_low,1930,65,54,1984,7777.10374,886.58982636,313459.03502007504,2965.0754141998477,0.030591480550847525,313459.03502007504,2965.0754141998477,0.030591480550847525
low,very_low,1930,65,55,1985,8024.337269999999,914.77444878,316451.13849486306,2992.1034747880185,0.023614293627534984,316451.13849486306,2992.1034747880185,0.023614293627534984
low,very_low,1930,65,56,1986,8106.611760000001,924.1537406400001,318563.2044960924,2112.0660012293374,0.04579374735143254,318563.2044960924,2112.0660012293374,0.04579374735143254
low,very_low,1930,65,57,1987,8420.91507,959.9843179799999,320391.0733723974,1827.8688763050013,0.05240136194854688,320391.0733723974,1827.8688763050013,0.05240136194854688
low,very_low,1930,65,58,1988,8622.98184,1045.1053990080002,322010.1325716662,1619.0591992688132,0.06322783592424384,322010.1325716662,1619.0591992688132,0.06322783592424384
low,very_low,1930,65,59,1989,8703.10515,1054.81634418,323248.37424322893,1238.2416715627187,0.07344982315603546,323248.37424322893,1238.2416715627187,0.07344982315603546
low,very_low,1930,65,60,1990,8747.63968,1084.70732032,324152.4192215031,904.0449782741489,0.08633198135254436,324152.4192215031,904.0449782741489,0.08633198135254436
low,very_low,1930,65,61,1991,8571.9588,1062.9228911999999,324833.0131657805,680.5939442774397,0.09274601601387826,324833.0131657805,680.5939442774397,0.09274601601387826
low,very_low,1930,65,62,1992,8692.524179999999,1077.8729983199996,325452.9681401534,619.9549743728712,0.09393223883772024,325452.9681401534,619.9549743728712,0.09393223883772024
low,very_low,1930,65,63,1993,8466.557219999999,1049.8530952799997,325858.43965534365,405.47151519026374,0.10257821098615458,325858.43965534365,405.47151519026374,0.10257821098615458
low,very_low,1930,65,64,1994,8408.749619999999,1042.6849528799996,326111.8713695746,253.43171423097374,0.10956152765385538,326111.8713695746,253.43171423097374,0.10956152765385538
low,very_low,1935,65,21,1956,441.545,17.6618,174725.5261442347,0,0.04,174725.5261442347,0,0.04
low,very_low,1935,65,22,1957,560.82488,25.2371196,174725.5261442347,0,0.045,174725.5261442347,0,0.045
low,very_low,1935,65,23,1958,720.0648000000001,32.402916000000005,174725.5261442347,0,0.045,174725.5261442347,0,0.045
low,very_low,1935,65,24,1959,906.1129999999999,45.30565,174725.5261442347,0,0.05,174725.5261442347,0,0.05
low,very_low,1935,65,25,1960,1057.87968,63.472780799999995,174725.5261442347,0,0.06,174725.5261442347,0,0.06
low,very_low,1935,65,26,1961,1185.1604,71.109624,174725.5261442347,0,0.05999999999999999,174725.5261442347,0,0.05999999999999999
low,very_low,1935,65,27,1962,1351.791,84.4869375,174725.5261442347,0,0.0625,174725.5261442347,0,0.0625
low,very_low,1935,65,28,1963,1481.6676800000002,107.42090680000001,174725.5261442347,0,0.0725,174725.5261442347,0,0.0725
low,very_low,1935,65,29,1964,1629.1699199999998,118.11481919999999,174725.5261442347,0,0.07250000000000001,174725.5261442347,0,0.07250000000000001
low,very_low,1935,65,30,1965,1742.36128,126.32119279999999,231108.00825635393,56382.482112119236,-1.222465373803094,231108.00825635393,56382.482112119236,-1.222465373803094
low,very_low,1935,65,31,1966,1925.9604,148.2989508,239556.02971009843,8448.021453744499,-0.10713456379462437,239556.02971009843,8448.021453744499,-0.10713456379462437
low,very_low,1935,65,32,1967,2106.22976,164.28592128000003,248309.47141819377,8753.441708095343,-0.10518506156436737,248309.47141819377,8753.441708095343,-0.10518506156436737
low,very_low,1935,65,33,1968,2317.85216,176.15676416000002,257003.6852612019,8694.213843008125,-0.09842711851292126,257003.6852612019,8694.213843008125,-0.09842711851292126
low,very_low,1935,65,34,1969,2516.63552,211.39738368,266174.88091707847,9171.195655876567,-0.09664762524642628,266174.88091707847,9171.195655876567,-0.09664762524642628
low,very_low,1935,65,35,1970,2703.38688,227.08449792000002,275796.68084939074,9621.799932312279,-0.10531039860071296,275796.68084939074,9621.799932312279,-0.10531039860071296
low,very_low,1935,65,36,1971,2891.2006,265.9904552,285289.31638816884,9492.635538778093,-0.0931146514804619,285289.31638816884,9492.635538778093,-0.0931146514804619
low,very_low,1935,65,37,1972,3231.6114000000002,297.3082488,295139.16402537166,9849.847637202824,-0.08998624091320778,295139.16402537166,9849.847637202824,-0.08998624091320778
low,very_low,1935,65,38,1973,3486.8736,338.22673919999994,304957.64443532325,9818.48040995159,-0.08222287783165477,304957.64443532325,9818.48040995159,-0.08222287783165477
low,very_low,1935,65,39,1974,3734.3034000000002,369.6960366,314879.0714814436,9921.427046120341,-0.08278514185365468,314879.0714814436,9921.427046120341,-0.08278514185365468
low,very_low,1935,65,40,1975,4056.5323999999996,401.5967076,325051.1246502877,10172.053168844082,-0.08526879254631577,325051.1246502877,10172.053168844082,-0.08526879254631577
low,very_low,1935,65,41,1976,4382.5779999999995,433.87522199999995,335378.93755114806,10327.812900860386,-0.08646685226130052,335378.93755114806,10327.812900860386,-0.08646685226130052
low,very_low,1935,65,42,1977,4684.3517600000005,463.75082424000004,342468.9960552928,7090.058504144719,-0.028578466677839608,342468.9960552928,7090.058504144719,-0.028578466677839608
low,very_low,1935,65,43,1978,5098.56249,514.9548114900001,346259.75728979334,3790.761234500562,0.03319167656221105,346259.75728979334,3790.761234500562,0.03319167656221105
low,very_low,1935,65,44,1979,5579.017559999999,566.8281840959999,349986.25365239434,3726.4963626009994,0.03513820817768909,349986.25365239434,3726.4963626009994,0.03513820817768909
low,very_low,1935,65,45,1980,6106.568479999999,620.4273575679998,353676.72904195107,3690.4753895567264,0.034852172710044156,353676.72904195107,3690.4753895567264,0.034852172710044156
low,very_low,1935,65,46,1981,6748.819,722.1236330000002,357452.808349927,3776.079307975946,0.03698432383568908,357452.808349927,3776.079307975946,0.03698432383568908
low,very_low,1935,65,47,1982,7149.41928,772.1372822400001,361247.93188180414,3795.1235318771214,0.033071642914733204,361247.93188180414,3795.1235318771214,0.033071642914733204
low,very_low,1935,65,48,1983,7497.70608,809.75225664,364995.2272265678,3747.2953447636683,0.02969246499177443,364995.2272265678,3747.2953447636683,0.02969246499177443
low,very_low,1935,65,49,1984,7938.4544399999995,904.98380616,368686.5628973047,3691.3356707369094,0.032110553937398104,368686.5628973047,3691.3356707369094,0.032110553937398104
low,very_low,1935,65,50,1985,8276.67492,943.54094088,372403.623428765,3717.0605314602726,0.02636777318665569,372403.623428765,3717.0605314602726,0.02636777318665569
low,very_low,1935,65,51,1986,8505.01362,969.57155268,376225.38925751223,3821.765828747244,0.0193037180563225,376225.38925751223,3821.765828747244,0.0193037180563225
low,very_low,1935,65,52,1987,9010.56339,1027.20422646,380024.68638749735,3799.2971299851197,0.01767822826206925,380024.68638749735,3799.2971299851197,0.01767822826206925
low,very_low,1935,65,53,1988,9396.34344,1138.8368249280002,383839.87383559847,3815.187448101118,0.020284228651918618,383839.87383559847,3815.187448101118,0.020284228651918618
low,very_low,1935,65,54,1989,9687.9831,1174.1835517200002,387356.72420219256,3516.8503665940952,0.0231264022542296,387356.72420219256,3516.8503665940952,0.0231264022542296
low,very_low,1935,65,55,1990,10030.346459999999,1243.7629610399997,390937.36701816064,3580.64281596808,0.01926146848576591,390937.36701816064,3580.64281596808,0.01926146848576591
low,very_low,1935,65,56,1991,10207.8288,1265.7707711999997,393627.49119215086,2690.124173990218,0.04049276210412603,393627.49119215086,2690.124173990218,0.04049276210412603
low,very_low,1935,65,57,1992,10481.486939999999,1299.7043805599997,395919.774165281,2292.282973130117,0.04978016728676319,395919.774165281,2292.282973130117,0.04978016728676319
low,very_low,1935,65,58,1993,10317.17082,1279.3291816799997,397861.0783235157,1941.304158234736,0.056247864411654816,397861.0783235157,1941.304158234736,0.056247864411654816
low,very_low,1935,65,59,1994,10285.278489999999,1275.3745327599997,399407.45919208985,1546.3808685741387,0.06601977346479322,399407.45919208985,1546.3808685741387,0.06601977346479322
low,very_low,1935,65,60,1995,10277.554559999999,1274.4167654399996,400466.45154734177,1058.9923552519176,0.08152237415296423,400466.45154734177,1058.9923552519176,0.08152237415296423
low,very_low,1935,65,61,1996,10184.1627,1262.8361748,401648.0048534995,1181.5533061577007,0.07301500316685192,401648.0048534995,1181.5533061577007,0.07301500316685192
low,very_low,1935,65,62,1997,10394.454,1288.9122959999997,402344.89879420336,696.8939407038852,0.09259226506736132,402344.89879420336,696.8939407038852,0.09259226506736132
low,very_low,1935,65,63,1998,10563.28704,1309.8475929599997,402948.513169595,603.6143753916258,0.09573193890605941,402948.513169595,603.6143753916258,0.09573193890605941
low,very_low,1935,65,64,1999,10786.32336,1337.50409664,403590.3655325923,641.852362997306,0.0928259521641661,403590.3655325923,641.852362997306,0.0928259521641661
low,very_low,1940,65,21,1961,510.845,30.6507,210711.99601108694,0,0.06,210711.99601108694,0,0.06
low,very_low,1940,65,22,1962,660.8756,41.304725,210711.99601108694,0,0.0625,210711.99601108694,0,0.0625
low,very_low,1940,65,23,1963,861.7414400000001,62.4762544,210711.99601108694,0,0.0725,210711.99601108694,0,0.0725
low,very_low,1940,65,24,1964,1075.4352,77.96905199999999,210711.99601108694,0,0.0725,210711.99601108694,0,0.0725
low,very_low,1940,65,25,1965,1229.90208,89.1679008,210711.99601108694,0,0.07249999999999998,210711.99601108694,0,0.07249999999999998
low,very_low,1940,65,26,1966,1432.1243999999997,110.27357879999998,210711.99601108694,0,0.077,210711.99601108694,0,0.077
low,very_low,1940,65,27,1967,1642.2335999999998,128.0942208,210711.99601108694,0,0.078,210711.99601108694,0,0.078
low,very_low,1940,65,28,1968,1877.6831200000001,142.70391712000003,210711.99601108694,0,0.07600000000000001,210711.99601108694,0,0.07600000000000001
low,very_low,1940,65,29,1969,2098.17856,176.24699904,210711.99601108694,0,0.08400000000000002,210711.99601108694,0,0.08400000000000002
low,very_low,1940,65,30,1970,2313.6537599999997,194.34691583999998,279046.3149457373,68334.31893465036,-1.325763886787451,279046.3149457373,68334.31893465036,-1.325763886787451
low,very_low,1940,65,31,1971,2533.8612000000003,233.11523040000003,289256.9522876002,10210.637341862894,-0.11188335464184762,289256.9522876002,10210.637341862894,-0.11188335464184762
low,very_low,1940,65,32,1972,2882.0552000000002,265.1490784,299875.21508427634,10618.262796676136,-0.1054053310606009,299875.21508427634,10618.262796676136,-0.1054053310606009
low,very_low,1940,65,33,1973,3153.34656,305.87461632,310673.90009716223,10798.685012885893,-0.09859784774667649,310673.90009716223,10798.685012885893,-0.09859784774667649
low,very_low,1940,65,34,1974,3429.13452,339.48431748,321624.76016764296,10950.860070480732,-0.09708170571472872,321624.76016764296,10950.860070480732,-0.09708170571472872
low,very_low,1940,65,35,1975,3771.71204,373.39949196000003,333141.1263338023,11516.366166159336,-0.1023513672658608,333141.1263338023,11516.366166159336,-0.1023513672658608
low,very_low,1940,65,36,1976,4105.7836,406.4725764,344655.4948777393,11514.368543936987,-0.09906657544555815,344655.4948777393,11514.368543936987,-0.09906657544555815
low,very_low,1940,65,37,1977,4430.08632,438.57854568000005,356596.234664772,11940.739787032711,-0.10488047356079495,356596.234664772,11940.739787032711,-0.10488047356079495
low,very_low,1940,65,38,1978,4855.773800000001,490.4331538000002,368461.22011263034,11864.985447858344,-0.09898278556254643,368461.22011263034,11864.985447858344,-0.09898278556254643
low,very_low,1940,65,39,1979,5337.9489,542.33560824,380471.64836976235,12010.428257132007,-0.09930589610104623,380471.64836976235,12010.428257132007,-0.09930589610104623
low,very_low,1940,65,40,1980,5881.3261999999995,597.5427419199999,392629.641748871,12157.993379108666,-0.10328879827703177,392629.641748871,12157.993379108666,-0.10328879827703177
low,very_low,1940,65,41,1981,6542.2225,700.0178075000001,405194.9814824917,12565.339733620698,-0.10868026797548305,405194.9814824917,12565.339733620698,-0.10868026797548305
low,very_low,1940,65,42,1982,6960.51186,751.73528088,413692.1057884614,8497.124305969686,-0.0466327156297426,413692.1057884614,8497.124305969686,-0.0466327156297426
low,very_low,1940,65,43,1983,7360.55292,794.9397153600002,418129.1727505424,4437.066962081008,0.02324230972377498,418129.1727505424,4437.066962081008,0.02324230972377498
low,very_low,1940,65,44,1984,7841.64402,893.94741828,422796.4954737706,4667.322723228193,0.019936618477846616,422796.4954737706,4667.322723228193,0.019936618477846616
low,very_low,1940,65,45,1985,8209.38488,935.86987632,427271.4846190197,4474.989145249128,0.018548884176010878,427271.4846190197,4474.989145249128,0.018548884176010878
low,very_low,1940,65,46,1986,8487.6918,967.5968652000001,431848.95746466366,4577.472845643933,0.012009534960210467,431848.95746466366,4577.472845643933,0.012009534960210467
low,very_low,1940,65,47,1987,9065.84292,1033.5060928799999,436317.701708364,4468.744243700348,0.012951472917202587,436317.701708364,4468.744243700348,0.012951472917202587
low,very_low,1940,65,48,1988,9512.34768,1152.8965388160002,440869.6372695975,4551.935561233491,0.014469151028368907,440869.6372695975,4551.935561233491,0.014469151028368907
low,very_low,1940,65,49,1989,9888.9786,1198.5442063200003,445539.4688064666,4669.831536869111,0.0067117559182713225,445539.4688064666,4669.831536869111,0.0067117559182713225
low,very_low,1940,65,50,1990,10345.76616,1282.8750038399999,449958.7671215562,4419.298315089603,0.01153131855598467,449958.7671215562,4419.298315089603,0.01153131855598467
low,very_low,1940,65,51,1991,10709.495599999998,1327.9774543999997,454570.6490037821,4611.881882225862,0.0015457515364250495,454570.6490037821,4611.881882225862,0.0015457515364250495
low,very_low,1940,65,52,1992,11215.42038,1390.7121271199999,459070.2245544881,4499.575550706009,0.0018171755136008071,459070.2245544881,4499.575550706009,0.0018171755136008071
low,very_low,1940,65,53,1993,11242.47762,1394.0672248799997,463527.9409960686,4457.716441580502,-0.004120894313750074,463527.9409960686,4457.716441580502,-0.004120894313750074
low,very_low,1940,65,54,1994,11449.201459999998,1419.7009810399995,468018.62786636205,4490.686870293459,-0.011736485376191918,468018.62786636205,4490.686870293459,-0.011736485376191918
