id,worker_type,spouse_type,birth_yr,claim_age,year,age,earnings,nominal_ben,real_ben,death_age
R-low-1960-44-65,low,none,1960,65,2051,91,0,28260,17015.58681461691,151
R-low-1960-44-65,low,none,1960,65,2052,92,0,28932,17070.26334088485,151
R-low-1960-44-65,low,none,1960,65,2053,93,0,29628,17129.752639277973,151
R-low-1960-44-65,low,none,1960,65,2054,94,0,30336,17186.76196924616,151
R-low-1960-44-65,low,none,1960,65,2055,95,0,31068,17247.892388102096,151
R-low-1960-44-65,low,none,1960,65,2056,96,0,31812,17306.159505985837,151
R-low-1960-44-65,low,none,1960,65,2057,97,0,32580,17367.91957782697,151
R-low-1960-44-65,low,none,1960,65,2058,98,0,33360,17426.48321319935,151
R-low-1960-44-65,low,none,1960,65,2059,99,0,34152,17481.82800577546,151
R-low-1960-44-65,low,none,1960,65,2060,100,0,34980,17545.974641595763,151
R-low-1960-44-65,low,none,1960,65,2061,101,0,35820,17606.38785468024,151
R-low-1960-44-65,low,none,1960,65,2062,102,0,36672,17663.073249408964,151
R-low-1960-44-65,low,none,1960,65,2063,103,0,37548,17721.70383026759,151
R-low-1960-44-65,low,none,1960,65,2064,104,0,38460,17787.500932944862,151
R-low-1960-44-65,low,none,1960,65,2065,105,0,39372,17843.503213623466,151
R-low-1960-44-65,low,none,1960,65,2066,106,0,40320,17906.065193377173,151
R-low-1960-44-65,low,none,1960,65,2067,107,0,41292,17969.35743597855,151
R-low-1960-44-65,low,none,1960,65,2068,108,0,42276,18027.998327506153,151
R-low-1960-44-65,low,none,1960,65,2069,109,0,43296,18092.075262587197,151
R-low-1960-44-65,low,none,1960,65,2070,110,0,44328,18151.21658387021,151
R-low-1960-44-65,low,none,1960,65,2071,111,0,45396,18215.12601048129,151
R-low-1960-44-65,low,none,1960,65,2072,112,0,46488,18278.579671412797,151
R-low-1960-44-65,low,none,1960,65,2073,113,0,47604,18341.38051759818,151
R-low-1960-44-65,low,none,1960,65,2074,114,0,48744,18403.343424006005,151
R-low-1960-44-65,low,none,1960,65,2075,115,0,49908,18464.294693014817,151
R-low-1960-44-65,low,none,1960,65,2076,116,0,51108,18528.421999547096,151
R-low-1960-44-65,low,none,1960,65,2077,117,0,52332,18591.04795101008,151
R-low-1960-44-65,low,none,1960,65,2078,118,0,53592,18656.213111460085,151
R-low-1960-44-65,low,none,1960,65,2079,119,0,54876,18719.44496345024,151
R-low-1970-44-65,low,none,1970,65,2035,65,0,22392,18654.164580611305,151
R-low-1970-44-65,low,none,1970,65,2036,66,0,22920,18710.46249650748,151
R-low-1970-44-65,low,none,1970,65,2037,67,0,23472,18776.16948656325,151
R-low-1970-44-65,low,none,1970,65,2038,68,0,24036,18841.09271590221,151
R-low-1970-44-65,low,none,1970,65,2039,69,0,24612,18905.048183178522,151
R-low-1970-44-65,low,none,1970,65,2040,70,0,25200,18967.863431589773,151
R-low-1970-44-65,low,none,1970,65,2041,71,0,25812,19038.22786531834,151
R-low-1970-44-65,low,none,1970,65,2042,72,0,26424,19098.111118073764,151
R-low-1970-44-65,low,none,1970,65,2043,73,0,27060,19164.903570520997,151
R-low-1970-44-65,low,none,1970,65,2044,74,0,27708,19229.63389799278,151
R-low-1970-44-65,low,none,1970,65,2045,75,0,28368,19292.19070641666,151
R-low-1970-44-65,low,none,1970,65,2046,76,0,29052,19360.468138678047,151
R-low-1970-44-65,low,none,1970,65,2047,77,0,29748,19426.053603683893,151
R-low-1970-44-65,low,none,1970,65,2048,78,0,30468,19496.549094952246,151
R-low-1970-44-65,low,none,1970,65,2049,79,0,31200,19563.89781157561,151
R-low-1970-44-65,low,none,1970,65,2050,80,0,31944,19628.046574878885,151
R-low-1970-44-65,low,none,1970,65,2051,81,0,32712,19696.173951866538,151
R-low-1970-44-65,low,none,1970,65,2052,82,0,33492,19760.72375960581,151
R-low-1970-44-65,low,none,1970,65,2053,83,0,34296,19828.607955875435,151
R-low-1970-44-65,low,none,1970,65,2054,84,0,35124,19899.387770563095,151
R-low-1970-44-65,low,none,1970,65,2055,85,0,35964,19965.984351928153,151
R-low-1970-44-65,low,none,1970,65,2056,86,0,36828,20034.931544274063,151
R-low-1970-44-65,low,none,1970,65,2057,87,0,37704,20099.448734266058,151
R-low-1970-44-65,low,none,1970,65,2058,88,0,38616,20172.094597149462,151
R-low-1970-44-65,low,none,1970,65,2059,89,0,39540,20239.853576609326,151
R-low-1970-44-65,low,none,1970,65,2060,90,0,40488,20308.788487390775,151
R-low-1970-44-65,low,none,1970,65,2061,91,0,41460,20378.582927276457,151
R-low-1970-44-65,low,none,1970,65,2062,92,0,42456,20448.937551180927,151
R-low-1970-44-65,low,none,1970,65,2063,93,0,43476,20519.569503694303,151
R-low-1970-44-65,low,none,1970,65,2064,94,0,44520,20590.211688369873,151
R-low-1970-44-65,low,none,1970,65,2065,95,0,45588,20660.612224491175,151
R-low-1970-44-65,low,none,1970,65,2066,96,0,46680,20730.53381018964,151
R-low-1970-44-65,low,none,1970,65,2067,97,0,47796,20799.753172770284,151
R-low-1970-44-65,low,none,1970,65,2068,98,0,48948,20873.177739965256,151
R-low-1970-44-65,low,none,1970,65,2069,99,0,50124,20945.28779706949,151
R-low-1970-44-65,low,none,1970,65,2070,100,0,51324,21015.905070171328,151
R-low-1970-44-65,low,none,1970,65,2071,101,0,52548,21084.8630187411,151
R-low-1970-44-65,low,none,1970,65,2072,102,0,53808,21156.724637742638,151
R-low-1970-44-65,low,none,1970,65,2073,103,0,55104,21231.061088180195,151
R-low-1970-44-65,low,none,1970,65,2074,104,0,56424,21302.93470696116,151
R-low-1970-44-65,low,none,1970,65,2075,105,0,57780,21376.67202377166,151
R-low-1970-44-65,low,none,1970,65,2076,106,0,59172,21451.901591868216,151
R-low-1970-44-65,low,none,1970,65,2077,107,0,60588,21524.00850828936,151
R-low-1970-44-65,low,none,1970,65,2078,108,0,62040,21597.093996025225,151
R-low-1970-44-65,low,none,1970,65,2079,109,0,63528,21670.8378824635,151
R-low-1970-44-65,low,none,1970,65,2080,110,0,65052,21744.937536881178,151
R-low-1970-44-65,low,none,1970,65,2081,111,0,66612,21819.10717293476,151
R-low-1970-44-65,low,none,1970,65,2082,112,0,68208,21893.077197433548,151
R-low-1970-44-65,low,none,1970,65,2083,113,0,69852,21970.367897004387,151
R-low-1970-44-65,low,none,1970,65,2084,114,0,71532,22046.814240533455,151
R-low-1970-44-65,low,none,1970,65,2085,115,0,73248,22122.196059801172,151
R-low-1970-44-65,low,none,1970,65,2086,116,0,75000,22196.306861078672,151
R-low-1970-44-65,low,none,1970,65,2087,117,0,76800,22272.43334513665,151
R-low-1970-44-65,low,none,1970,65,2088,118,0,78648,22350.184975340435,151
R-low-1970-44-65,low,none,1970,65,2089,119,0,80532,22425.850084016085,151
R-low-1980-44-65,low,none,1980,65,2045,65,0,32412,22042.388789353383,152
R-low-1980-44-65,low,none,1980,65,2046,66,0,33192,22119.394825106767,152
R-low-1980-44-65,low,none,1980,65,2047,67,0,33984,22192.24840888777,152
R-low-1980-44-65,low,none,1980,65,2048,68,0,34800,22268.606685845418,152
R-low-1980-44-65,low,none,1980,65,2049,69,0,35640,22347.99096168445,152
R-low-1980-44-65,low,none,1980,65,2050,70,0,36492,22422.573115780124,152
R-low-1980-44-65,low,none,1980,65,2051,71,0,37368,22499.5912274807,152
R-low-1980-44-65,low,none,1980,65,2052,72,0,38268,22578.62704026619,152
R-low-1980-44-65,low,none,1980,65,2053,73,0,39180,22652.346037765325,152
R-low-1980-44-65,low,none,1980,65,2054,74,0,40128,22734.387668180047,152
R-low-1980-44-65,low,none,1980,65,2055,75,0,41088,22810.654127795126,152
R-low-1980-44-65,low,none,1980,65,2056,76,0,42072,22887.73867521175,152
R-low-1980-44-65,low,none,1980,65,2057,77,0,43080,22965.315390202148,152
R-low-1980-44-65,low,none,1980,65,2058,78,0,44112,23043.076363928347,152
R-low-1980-44-65,low,none,1980,65,2059,79,0,45180,23126.87366189199,152
R-low-1980-44-65,low,none,1980,65,2060,80,0,46260,23204.024783311037,152
R-low-1980-44-65,low,none,1980,65,2061,81,0,47364,23280.540322419733,152
R-low-1980-44-65,low,none,1980,65,2062,82,0,48504,23361.957484983977,152
R-low-1980-44-65,low,none,1980,65,2063,83,0,49668,23442.036482415326,152
R-low-1980-44-65,low,none,1980,65,2064,84,0,50856,23520.5706564182,152
R-low-1980-44-65,low,none,1980,65,2065,85,0,52080,23602.805226188917,152
R-low-1980-44-65,low,none,1980,65,2066,86,0,53328,23682.90289266909,152
R-low-1980-44-65,low,none,1980,65,2067,87,0,54612,23765.924350810335,152
R-low-1980-44-65,low,none,1980,65,2068,88,0,55920,23846.287881401837,152
R-low-1980-44-65,low,none,1980,65,2069,89,0,57264,23928.87559674781,152
R-low-1980-44-65,low,none,1980,65,2070,90,0,58632,24008.349818297196,152
R-low-1980-44-65,low,none,1980,65,2071,91,0,60048,24094.234881429657,152
R-low-1980-44-65,low,none,1980,65,2072,92,0,61488,24176.41771717067,152
R-low-1980-44-65,low,none,1980,65,2073,93,0,62964,24259.44632615015,152
R-low-1980-44-65,low,none,1980,65,2074,94,0,64476,24342.974942684457,152
R-low-1980-44-65,low,none,1980,65,2075,95,0,66012,24422.237342215558,152
R-low-1980-44-65,low,none,1980,65,2076,96,0,67596,24505.893665989388,152
R-low-1980-44-65,low,none,1980,65,2077,97,0,69228,24593.38583567465,152
R-low-1980-44-65,low,none,1980,65,2078,98,0,70884,24675.82867205435,152
R-low-1980-44-65,low,none,1980,65,2079,99,0,72588,24761.408830944787,152
R-low-1980-44-65,low,none,1980,65,2080,100,0,74328,24845.62684070135,152
R-low-1980-44-65,low,none,1980,65,2081,101,0,76116,24932.19182091969,152
R-low-1980-44-65,low,none,1980,65,2082,102,0,77940,25016.807951676794,152
R-low-1980-44-65,low,none,1980,65,2083,103,0,79812,25103.060794189347,152
R-low-1980-44-65,low,none,1980,65,2084,104,0,81720,25186.84867942171,152
R-low-1980-44-65,low,none,1980,65,2085,105,0,83688,25275.26135666012,152
R-low-1980-44-65,low,none,1980,65,2086,106,0,85692,25360.61236719405,152
R-low-1980-44-65,low,none,1980,65,2087,107,0,87744,25446.255096818626,152
R-low-1980-44-65,low,none,1980,65,2088,108,0,89856,25535.273893095695,152
R-low-1980-44-65,low,none,1980,65,2089,109,0,92004,25620.472745366016,152
R-low-1980-44-65,low,none,1980,65,2090,110,0,94212,25708.316865676636,152
R-low-1980-44-65,low,none,1980,65,2091,111,0,96480,25798.336694352092,152
R-low-1980-44-65,low,none,1980,65,2092,112,0,98796,25886.94279503109,152
R-low-1980-44-65,low,none,1980,65,2093,113,0,101160,25973.902993791045,152
R-low-1980-44-65,low,none,1980,65,2094,114,0,103596,26065.03854093798,152
R-low-1980-44-65,low,none,1980,65,2095,115,0,106080,26153.86552937661,152
R-low-1980-44-65,low,none,1980,65,2096,116,0,108624,26243.101349550405,152
R-low-1980-44-65,low,none,1980,65,2097,117,0,111228,26332.40254258959,152
R-low-1980-44-65,low,none,1980,65,2098,118,0,113892,26421.44512381733,152
R-low-1980-44-65,low,none,1980,65,2099,119,0,116628,26512.65175743024,152
R-low-1990-44-65,low,none,1990,65,2055,65,0,45996,25535.408081728598,152
R-low-1990-44-65,low,none,1990,65,2056,66,0,47100,25623.038876271,152
R-low-1990-44-65,low,none,1990,65,2057,67,0,48240,25716.035617997946,152
R-low-1990-44-65,low,none,1990,65,2058,68,0,49392,25801.224786161336,152
R-low-1990-44-65,low,none,1990,65,2059,69,0,50580,25891.04182865199,152
R-low-1990-44-65,low,none,1990,65,2060,70,0,51792,25978.877033662888,152
R-low-1990-44-65,low,none,1990,65,2061,71,0,53028,26064.53196979296,152
R-low-1990-44-65,low,none,1990,65,2062,72,0,54312,26159.38138966786,152
R-low-1990-44-65,low,none,1990,65,2063,73,0,55608,26245.565851537234,152
R-low-1990-44-65,low,none,1990,65,2064,74,0,56940,26334.38125641915,152
R-low-1990-44-65,low,none,1990,65,2065,75,0,58308,26425.35267144054,152
R-low-1990-44-65,low,none,1990,65,2066,76,0,59712,26518.029881620478,152
R-low-1990-44-65,low,none,1990,65,2067,77,0,61140,26606.764352313483,152
R-low-1990-44-65,low,none,1990,65,2068,78,0,62616,26701.70175217914,152
R-low-1990-44-65,low,none,1990,65,2069,79,0,64116,26792.116997783643,152
R-low-1990-44-65,low,none,1990,65,2070,80,0,65652,26882.865709354064,152
R-low-1990-44-65,low,none,1990,65,2071,81,0,67224,26973.601879650065,152
R-low-1990-44-65,low,none,1990,65,2072,82,0,68844,27068.717494810327,152
R-low-1990-44-65,low,none,1990,65,2073,83,0,70488,27158.37387455803,152
R-low-1990-44-65,low,none,1990,65,2074,84,0,72180,27251.62744839885,152
R-low-1990-44-65,low,none,1990,65,2075,85,0,73908,27343.493872151543,152
R-low-1990-44-65,low,none,1990,65,2076,86,0,75684,27438.07409043051,152
R-low-1990-44-65,low,none,1990,65,2077,87,0,77508,27534.872441085554,152
R-low-1990-44-65,low,none,1990,65,2078,88,0,79356,27625.06433185973,152
R-low-1990-44-65,low,none,1990,65,2079,89,0,81264,27720.98869286793,152
R-low-1990-44-65,low,none,1990,65,2080,90,0,83220,27817.956432073595,152
R-low-1990-44-65,low,none,1990,65,2081,91,0,85212,27911.633946137586,152
R-low-1990-44-65,low,none,1990,65,2082,92,0,87252,28005.72911726589,152
R-low-1990-44-65,low,none,1990,65,2083,93,0,89352,28103.652183661685,152
R-low-1990-44-65,low,none,1990,65,2084,94,0,91500,28201.1338003804,152
R-low-1990-44-65,low,none,1990,65,2085,95,0,93696,28297.854986062837,152
R-low-1990-44-65,low,none,1990,65,2086,96,0,95940,28393.51573669184,152
R-low-1990-44-65,low,none,1990,65,2087,97,0,98244,28491.314343224025,152
R-low-1990-44-65,low,none,1990,65,2088,98,0,100596,28587.36659265775,152
R-low-1990-44-65,low,none,1990,65,2089,99,0,103008,28684.770842079284,152
R-low-1990-44-65,low,none,1990,65,2090,100,0,105480,28783.098363176367,152
R-low-1990-44-65,low,none,1990,65,2091,101,0,108012,28881.94385396308,152
R-low-1990-44-65,low,none,1990,65,2092,102,0,110604,28980.924540483607,152
R-low-1990-44-65,low,none,1990,65,2093,103,0,113268,29082.760422110758,152
R-low-1990-44-65,low,none,1990,65,2094,104,0,115980,29180.887003146716,152
R-low-1990-44-65,low,none,1990,65,2095,105,0,118764,29281.08678102266,152
R-low-1990-44-65,low,none,1990,65,2096,106,0,121608,29379.981117581065,152
R-low-1990-44-65,low,none,1990,65,2097,107,0,124536,29482.97266015695,152
R-low-1990-44-65,low,none,1990,65,2098,108,0,127524,29583.88971981949,152
R-low-1990-44-65,low,none,1990,65,2099,109,0,130584,29685.22239164069,152
R-low-1990-44-65,low,none,1990,65,2100,110,0,133716,29786.58445088552,152
R-low-1990-44-65,low,none,1990,65,2101,111,0,136920,29887.611650705872,152
R-low-1990-44-65,low,none,1990,65,2102,112,0,140208,29990.527621691137,152
R-low-1990-44-65,low,none,1990,65,2103,113,0,143568,30092.33953406659,152
R-low-1990-44-65,low,none,1990,65,2104,114,0,147012,30195.211768889043,152
R-low-1990-44-65,low,none,1990,65,2105,115,0,150540,30298.71405997579,152
R-low-1990-44-65,low,none,1990,65,2106,116,0,154152,30402.439962002463,152
R-low-1990-44-65,low,none,1990,65,2107,117,0,157860,30508.325070153587,152
R-low-1990-44-65,low,none,1990,65,2108,118,0,161640,30611.32296809133,152
R-low-1990-44-65,low,none,1990,65,2109,119,0,165528,30717.913727884366,152
R-low-2000-44-65,low,none,2000,65,2065,65,0,64980,29449.122188897,153
R-low-2000-44-65,low,none,2000,65,2066,66,0,66540,29550.33675514179,153
R-low-2000-44-65,low,none,2000,65,2067,67,0,68136,29651.2675156891,153
R-low-2000-44-65,low,none,2000,65,2068,68,0,69768,29751.570331002207,153
R-low-2000-44-65,low,none,2000,65,2069,69,0,71448,29855.93572989029,153
R-low-2000-44-65,low,none,2000,65,2070,70,0,73152,29953.92969552593,153
R-low-2000-44-65,low,none,2000,65,2071,71,0,74916,30060.013662023448,153
R-low-2000-44-65,low,none,2000,65,2072,72,0,76704,30159.184630787455,153
R-low-2000-44-65,low,none,2000,65,2073,73,0,78552,30265.358424047816,153
R-low-2000-44-65,low,none,2000,65,2074,74,0,80436,30368.68807757564,153
R-low-2000-44-65,low,none,2000,65,2075,75,0,82368,30473.41158279724,153
R-low-2000-44-65,low,none,2000,65,2076,76,0,84336,30574.72406969171,153
R-low-2000-44-65,low,none,2000,65,2077,77,0,86364,30680.98420165548,153
R-low-2000-44-65,low,none,2000,65,2078,78,0,88440,30787.346760291275,153
R-low-2000-44-65,low,none,2000,65,2079,79,0,90564,30893.42907044806,153
R-low-2000-44-65,low,none,2000,65,2080,80,0,92736,30998.870556173722,153
R-low-2000-44-65,low,none,2000,65,2081,81,0,94956,31103.331842809002,153
R-low-2000-44-65,low,none,2000,65,2082,82,0,97236,31210.345624701626,153
R-low-2000-44-65,low,none,2000,65,2083,83,0,99576,31319.380314266004,153
R-low-2000-44-65,low,none,2000,65,2084,84,0,101964,31426.23395433866,153
R-low-2000-44-65,low,none,2000,65,2085,85,0,104412,31534.277181574376,153
R-low-2000-44-65,low,none,2000,65,2086,86,0,106908,31639.503652055984,153
R-low-2000-44-65,low,none,2000,65,2087,87,0,109476,31748.65771995026,153
R-low-2000-44-65,low,none,2000,65,2088,88,0,112104,31857.709496434294,153
R-low-2000-44-65,low,none,2000,65,2089,89,0,114792,31966.27654652032,153
R-low-2000-44-65,low,none,2000,65,2090,90,0,117552,32077.27321566276,153
R-low-2000-44-65,low,none,2000,65,2091,91,0,120372,32186.95464938381,153
R-low-2000-44-65,low,none,2000,65,2092,92,0,123264,32298.15090374825,153
R-low-2000-44-65,low,none,2000,65,2093,93,0,126216,32407.2967602247,153
R-low-2000-44-65,low,none,2000,65,2094,94,0,129240,32517.139474794632,153
R-low-2000-44-65,low,none,2000,65,2095,95,0,132348,32630.201688178127,153
R-low-2000-44-65,low,none,2000,65,2096,96,0,135528,32742.994547262733,153
R-low-2000-44-65,low,none,2000,65,2097,97,0,138780,32855.13382296349,153
R-low-2000-44-65,low,none,2000,65,2098,98,0,142104,32966.25783966335,153
R-low-2000-44-65,low,none,2000,65,2099,99,0,145512,33078.75452316073,153
R-low-2000-44-65,low,none,2000,65,2100,100,0,149004,33192.140278797946,153
R-low-2000-44-65,low,none,2000,65,2101,101,0,152580,33305.95811908196,153
R-low-2000-44-65,low,none,2000,65,2102,102,0,156240,33419.77658630765,153
R-low-2000-44-65,low,none,2000,65,2103,103,0,159996,33535.70402939735,153
R-low-2000-44-65,low,none,2000,65,2104,104,0,163836,33650.740860390346,153
R-low-2000-44-65,low,none,2000,65,2105,105,0,167760,33764.52949848239,153
R-low-2000-44-65,low,none,2000,65,2106,106,0,171792,33881.46742145628,153
R-low-2000-44-65,low,none,2000,65,2107,107,0,175908,33996.31601698072,153
R-low-2000-44-65,low,none,2000,65,2108,108,0,180132,34113.331037417884,153
R-low-2000-44-65,low,none,2000,65,2109,109,0,184452,34229.74133038354,153
R-low-2000-44-65,low,none,2000,65,2110,110,0,188880,34347.34826565058,153
R-low-2000-44-65,low,none,2000,65,2111,111,0,193416,34465.662268212945,153
R-low-2000-44-65,low,none,2000,65,2112,112,0,198060,34584.22087477555,153
R-low-2000-44-65,low,none,2000,65,2113,113,0,202812,34702.58768286073,153
R-low-2000-44-65,low,none,2000,65,2114,114,0,207684,34822.36337364779,153
R-low-2000-44-65,low,none,2000,65,2115,115,0,212664,34941.067774786636,153
R-low-2000-44-65,low,none,2000,65,2116,116,0,217764,35060.27115108857,153
R-low-2000-44-65,low,none,2000,65,2117,117,0,222996,35181.41065131135,153
R-low-2000-44-65,low,none,2000,65,2118,118,0,228348,35302.086871705185,153
R-low-2000-44-65,low,none,2000,65,2119,119,0,233820,35421.896870380624,153
R-low-2010-44-65,low,none,2010,65,2075,65,0,92124,34082.80604911631,153
R-low-2010-44-65,low,none,2010,65,2076,66,0,94332,34198.6206476731,153
R-low-2010-44-65,low,none,2010,65,2077,67,0,96588,34313.080705728076,153
R-low-2010-44-65,low,none,2010,65,2078,68,0,98904,34430.02876503673,153
R-low-2010-44-65,low,none,2010,65,2079,69,0,101280,34548.89907971136,153
R-low-2010-44-65,low,none,2010,65,2080,70,0,103716,34669.15608398156,153
R-low-2010-44-65,low,none,2010,65,2081,71,0,106200,34786.36254377097,153
R-low-2010-44-65,low,none,2010,65,2082,72,0,108744,34904.12835382527,153
R-low-2010-44-65,low,none,2010,65,2083,73,0,111360,35025.77118780291,153
R-low-2010-44-65,low,none,2010,65,2084,74,0,114036,35146.93436131344,153
R-low-2010-44-65,low,none,2010,65,2085,75,0,116772,35267.21655601658,153
R-low-2010-44-65,low,none,2010,65,2086,76,0,119568,35386.240250206065,153
R-low-2010-44-65,low,none,2010,65,2087,77,0,122436,35507.13084694207,153
R-low-2010-44-65,low,none,2010,65,2088,78,0,125376,35629.345838016,153
R-low-2010-44-65,low,none,2010,65,2089,79,0,128388,35752.37223199048,153
R-low-2010-44-65,low,none,2010,65,2090,80,0,131460,35872.45080416349,153
R-low-2010-44-65,low,none,2010,65,2091,81,0,134616,35995.73893498032,153
R-low-2010-44-65,low,none,2010,65,2092,82,0,137856,36121.60802007982,153
R-low-2010-44-65,low,none,2010,65,2093,83,0,141156,36243.30022727925,153
R-low-2010-44-65,low,none,2010,65,2094,84,0,144540,36366.661557465304,153
R-low-2010-44-65,low,none,2010,65,2095,85,0,148020,36494.10987611544,153
R-low-2010-44-65,low,none,2010,65,2096,86,0,151560,36616.258290413345,153
R-low-2010-44-65,low,none,2010,65,2097,87,0,155208,36744.340757994796,153
R-low-2010-44-65,low,none,2010,65,2098,88,0,158928,36869.204427335026,153
R-low-2010-44-65,low,none,2010,65,2099,89,0,162744,36996.04724089607,153
R-low-2010-44-65,low,none,2010,65,2100,90,0,166644,37121.62777254305,153
R-low-2010-44-65,low,none,2010,65,2101,91,0,170640,37248.18910368427,153
R-low-2010-44-65,low,none,2010,65,2102,92,0,174744,37377.78699307312,153
R-low-2010-44-65,low,none,2010,65,2103,93,0,178932,37504.753827521476,153
R-low-2010-44-65,low,none,2010,65,2104,94,0,183228,37633.71875758443,153
R-low-2010-44-65,low,none,2010,65,2105,95,0,187620,37761.689464146795,153
R-low-2010-44-65,low,none,2010,65,2106,96,0,192132,37892.999083887706,153
R-low-2010-44-65,low,none,2010,65,2107,97,0,196740,38022.348120499286,153
R-low-2010-44-65,low,none,2010,65,2108,98,0,201456,38151.66221145636,153
R-low-2010-44-65,low,none,2010,65,2109,99,0,206292,38282.7066040351,153
R-low-2010-44-65,low,none,2010,65,2110,100,0,211248,38414.912253399794,153
R-low-2010-44-65,low,none,2010,65,2111,101,0,216312,38545.602931307025,153
R-low-2010-44-65,low,none,2010,65,2112,102,0,221508,38678.590313691726,153
R-low-2010-44-65,low,none,2010,65,2113,103,0,226824,38811.21308688442,153
R-low-2010-44-65,low,none,2010,65,2114,104,0,232260,38943.01976639238,153
R-low-2010-44-65,low,none,2010,65,2115,105,0,237840,39077.528681653945,153
R-low-2010-44-65,low,none,2010,65,2116,106,0,243552,39212.170787595394,153
R-low-2010-44-65,low,none,2010,65,2117,107,0,249396,39346.459536469025,153
R-low-2010-44-65,low,none,2010,65,2118,108,0,255372,39479.93645051017,153
R-low-2010-44-65,low,none,2010,65,2119,109,0,261504,39615.80583009159,153
R-low-2010-44-65,low,none,2010,65,2120,110,0,267780,39751.661564690265,153
R-low-2010-44-65,low,none,2010,65,2121,111,0,274212,39888.76555877807,153
R-low-2010-44-65,low,none,2010,65,2122,112,0,280788,40024.846444562674,153
R-low-2010-44-65,low,none,2010,65,2123,113,0,287520,40161.15383648923,153
R-low-2010-44-65,low,none,2010,65,2124,114,0,294420,40298.82849736754,153
R-low-2010-44-65,low,none,2010,65,2125,115,0,301488,40437.2985613893,153
R-low-2010-44-65,low,none,2010,65,2126,116,0,308724,40576.023865823954,153
R-low-2010-44-65,low,none,2010,65,2127,117,0,316140,40716.04021569685,153
R-low-2010-44-65,low,none,2010,65,2128,118,0,323724,40855.259620328485,153
R-low-2010-44-65,low,none,2010,65,2129,119,0,331488,40994.715706594856,153
R-low-1950-44-65,low,very_low,1950,65,2015,65,0,11136,14946.812228062712,150
R-low-1950-44-65,low,very_low,1950,65,2016,66,0,11136,14804.687231820886,150
R-low-1950-44-65,low,very_low,1950,65,2017,67,0,11172,14587.06267609921,150
R-low-1950-44-65,low,very_low,1950,65,2018,68,0,11388,14536.210446288173,150
R-low-1950-44-65,low,very_low,1950,65,2019,69,0,11712,14707.112819373406,150
R-low-1950-44-65,low,very_low,1950,65,2020,70,0,11904,14750.555583259624,150
R-low-1950-44-65,low,very_low,1950,65,2021,71,0,12048,14279.282369856675,150
R-low-1950-44-65,low,very_low,1950,65,2022,72,0,12768,14124.160854938042,150
R-low-1950-44-65,low,very_low,1950,65,2023,73,0,13872,14815.04429281839,150
R-low-1950-44-65,low,very_low,1950,65,2024,74,0,14316,14929.428999691057,150
R-low-1950-44-65,low,very_low,1950,65,2025,75,0,14676,14979.793199999998,150
R-low-1950-44-65,low,very_low,1950,65,2026,76,0,15072,15072,150
R-low-1950-44-65,low,very_low,1950,65,2027,77,0,15444,15133.757961783438,150
R-low-1950-44-65,low,very_low,1950,65,2028,78,0,15816,15186.952628013347,150
R-low-1950-44-65,low,very_low,1950,65,2029,79,0,16200,15243.19436686249,150
R-low-1950-44-65,low,very_low,1950,65,2030,80,0,16584,15291.048047001937,150
R-low-1950-44-65,low,very_low,1950,65,2031,81,0,16980,15341.670140147577,150
R-low-1950-44-65,low,very_low,1950,65,2032,82,0,17388,15394.712303452307,150
R-low-1950-44-65,low,very_low,1950,65,2033,83,0,17808,15449.84346823836,150
R-low-1950-44-65,low,very_low,1950,65,2034,84,0,18240,15506.74915808967,150
R-low-1950-44-65,low,very_low,1950,65,2035,85,0,18672,15555.13402327502,150
R-low-1950-44-65,low,very_low,1950,65,2036,86,0,19116,15605.113485307023,150
R-low-1950-44-65,low,very_low,1950,65,2037,87,0,19572,15656.407174123036,150
R-low-1950-44-65,low,very_low,1950,65,2038,88,0,20052,15718.155730540486,150
R-low-1950-44-65,low,very_low,1950,65,2039,89,0,20532,15771.105529701828,150
R-low-1950-44-65,low,very_low,1950,65,2040,90,0,21024,15824.617491497753,150
R-low-1950-44-65,low,very_low,1950,65,2041,91,0,21528,15878.466197294792,150
R-low-1950-44-65,low,very_low,1950,65,2042,92,0,22044,15932.438748365805,150
R-low-1950-44-65,low,very_low,1950,65,2043,93,0,22572,15986.334197849223,150
R-low-1950-44-65,low,very_low,1950,65,2044,94,0,23112,16039.963138819443,150
R-low-1950-44-65,low,very_low,1950,65,2045,95,0,23664,16093.147239024387,150
R-low-1950-44-65,low,very_low,1950,65,2046,96,0,24228,16145.718782317628,150
R-low-1950-44-65,low,very_low,1950,65,2047,97,0,24816,16205.356535868612,150
R-low-1950-44-65,low,very_low,1950,65,2048,98,0,25404,16256.082880667154,150
R-low-1950-44-65,low,very_low,1950,65,2049,99,0,26016,16313.280944421509,150
R-low-1950-44-65,low,very_low,1950,65,2050,100,0,26640,16368.994513986147,150
R-low-1950-44-65,low,very_low,1950,65,2051,101,0,27276,16423.112029564432,150
R-low-1950-44-65,low,very_low,1950,65,2052,102,0,27936,16482.610144164217,150
R-low-1950-44-65,low,very_low,1950,65,2053,103,0,28608,16540.028469841513,150
R-low-1950-44-65,low,very_low,1950,65,2054,104,0,29292,16595.287170462765,150
R-low-1950-44-65,low,very_low,1950,65,2055,105,0,29988,16648.313278434587,150
R-low-1950-44-65,low,very_low,1950,65,2056,106,0,30708,16705.568531051587,150
