year,age,male,female,all
1976,96,0.21244,0.180028,0.196234
1976,97,0.229497,0.196055,0.212776
1976,98,0.245281,0.211732,0.2285065
1976,99,0.259709,0.226966,0.2433375
1976,100,0.274244,0.242558,0.258401
1976,101,0.288809,0.258422,0.2736155
1976,102,0.303322,0.274461,0.2888915
1976,103,0.317696,0.290567,0.3041315
1976,104,0.331841,0.306624,0.3192325
1976,105,0.346625,0.323576,0.3351005
1976,106,0.362076,0.341474,0.351775
1976,107,0.378227,0.360372,0.3692995
1976,108,0.395108,0.380327,0.3877175
1976,109,0.412753,0.401396,0.4070745
1976,110,0.431197,0.423644,0.4274205
1976,111,0.450477,0.447136,0.4488065
1976,112,0.470631,0.470631,0.470631
1976,113,0.491699,0.491699,0.491699
1976,114,0.513723,0.513723,0.513723
1976,115,0.536748,0.536748,0.536748
1976,116,0.560819,0.560819,0.560819
1976,117,0.585984,0.585984,0.585984
1976,118,0.612294,0.612294,0.612294
1976,119,0.639801,0.639801,0.639801
1977,0,0.0158,0.012443,0.0141215
1977,1,0.001097,0.000948,0.0010225
1977,2,0.000719,0.000545,0.000632
1977,3,0.000589,0.000428,0.0005085
1977,4,0.00046,0.000321,0.0003905
1977,5,0.000366,0.000274,0.00032
1977,6,0.000323,0.000237,0.00028
1977,7,0.000291,0.000203,0.000247
1977,8,0.000264,0.000185,0.0002245
1977,9,0.000251,0.000173,0.000212
1977,10,0.000261,0.000153,0.000207
1977,11,0.000273,0.000174,0.0002235
1977,12,0.000313,0.000194,0.0002535
1977,13,0.000364,0.000229,0.0002965
1977,14,0.000533,0.000261,0.000397
1977,15,0.000743,0.00035,0.0005465
1977,16,0.001032,0.00042,0.000726
1977,17,0.001295,0.000467,0.000881
1977,18,0.001424,0.000498,0.000961
1977,19,0.001479,0.00047,0.0009745
1977,20,0.001455,0.00047,0.0009625
1977,21,0.001421,0.000447,0.000934
1977,22,0.001359,0.000465,0.000912
1977,23,0.001359,0.000468,0.0009135
1977,24,0.001378,0.00049,0.000934
1977,25,0.001385,0.000493,0.000939
1977,26,0.00138,0.000538,0.000959
1977,27,0.001405,0.000552,0.0009785
1977,28,0.001432,0.000575,0.0010035
1977,29,0.001491,0.000622,0.0010565
1977,30,0.001483,0.000654,0.0010685
1977,31,0.001488,0.000678,0.001083
1977,32,0.00148,0.000734,0.001107
1977,33,0.001493,0.000755,0.001124
1977,34,0.001555,0.000847,0.001201
1977,35,0.001639,0.000885,0.001262
1977,36,0.001707,0.000969,0.001338
1977,37,0.00183,0.001077,0.0014535
1977,38,0.002024,0.001161,0.0015925
1977,39,0.002289,0.001318,0.0018035
1977,40,0.002473,0.001428,0.0019505
1977,41,0.002548,0.001486,0.002017
1977,42,0.002749,0.001579,0.002164
1977,43,0.003633,0.002048,0.0028405
1977,44,0.004551,0.002601,0.003576
1977,45,0.004175,0.002352,0.0032635
1977,46,0.004094,0.002317,0.0032055
1977,47,0.003529,0.0022,0.0028645
1977,48,0.003796,0.002386,0.003091
1977,49,0.004068,0.002569,0.0033185
1977,50,0.004389,0.002776,0.0035825
1977,51,0.004758,0.003008,0.003883
1977,52,0.005175,0.003269,0.004222
1977,53,0.005643,0.003562,0.0046025
1977,54,0.006157,0.003885,0.005021
1977,55,0.006695,0.004232,0.0054635
1977,56,0.007248,0.004596,0.005922
1977,57,0.007817,0.00497,0.0063935
1977,58,0.008409,0.005346,0.0068775
1977,59,0.00903,0.005716,0.007373
1977,60,0.009689,0.006072,0.0078805
1977,61,0.010389,0.006409,0.008399
1977,62,0.01111,0.006728,0.008919
1977,63,0.011842,0.007054,0.009448
1977,64,0.012601,0.007432,0.0100165
1977,65,0.013407,0.007909,0.010658
1977,66,0.014134,0.008419,0.0112765
1977,67,0.014796,0.008991,0.0118935
1977,68,0.015481,0.00967,0.0125755
1977,69,0.016298,0.010494,0.013396
1977,70,0.017332,0.011489,0.0144105
1977,71,0.01864,0.012667,0.0156535
1977,72,0.020239,0.014015,0.017127
1977,73,0.022096,0.01549,0.018793
1977,74,0.024125,0.017044,0.0205845
1977,75,0.026307,0.018698,0.0225025
1977,76,0.028675,0.020519,0.024597
1977,77,0.031289,0.02259,0.0269395
1977,78,0.034191,0.024971,0.029581
1977,79,0.037425,0.027714,0.0325695
1977,80,0.041025,0.030864,0.0359445
1977,81,0.045076,0.034467,0.0397715
1977,82,0.04976,0.038604,0.044182
1977,83,0.055433,0.043436,0.0494345
1977,84,0.062583,0.049268,0.0559255
1977,85,0.071384,0.056272,0.063828
1977,86,0.080431,0.063514,0.0719725
1977,87,0.089723,0.07108,0.0804015
1977,88,0.099523,0.079275,0.089399
1977,89,0.110025,0.0883,0.0991625
1977,90,0.121351,0.098183,0.109767
1977,91,0.133615,0.108959,0.121287
1977,92,0.146957,0.12076,0.1338585
1977,93,0.161481,0.133762,0.1476215
1977,94,0.177198,0.14798,0.162589
1977,95,0.193974,0.163233,0.1786035
1977,96,0.211289,0.179131,0.19521
1977,97,0.22826,0.195094,0.211677
1977,98,0.243967,0.210713,0.22734
1977,99,0.258324,0.225895,0.2421095
1977,100,0.27279,0.241433,0.2571115
1977,101,0.287287,0.257241,0.272264
1977,102,0.301732,0.273222,0.287477
1977,103,0.316039,0.289268,0.3026535
1977,104,0.330119,0.30526,0.3176895
1977,105,0.344835,0.322146,0.3334905
1977,106,0.360216,0.339974,0.350095
1977,107,0.376293,0.358799,0.367546
1977,108,0.393098,0.378676,0.385887
1977,109,0.410664,0.399664,0.405164
1977,110,0.429025,0.421827,0.425426
1977,111,0.44822,0.44523,0.446725
1977,112,0.468285,0.468285,0.468285
1977,113,0.48926,0.48926,0.48926
1977,114,0.511189,0.511189,0.511189
1977,115,0.534113,0.534113,0.534113
1977,116,0.55808,0.55808,0.55808
1977,117,0.583137,0.583137,0.583137
1977,118,0.609334,0.609334,0.609334
1977,119,0.636724,0.636724,0.636724
1978,0,0.015294,0.012257,0.0137755
1978,1,0.000987,0.000883,0.000935
1978,2,0.00072,0.000543,0.0006315
1978,3,0.000554,0.000406,0.00048
1978,4,0.000429,0.000327,0.000378
1978,5,0.000365,0.000261,0.000313
1978,6,0.000308,0.000214,0.000261
1978,7,0.000272,0.000204,0.000238
1978,8,0.000255,0.000183,0.000219
1978,9,0.00026,0.000164,0.000212
1978,10,0.000262,0.000177,0.0002195
1978,11,0.000272,0.000179,0.0002255
1978,12,0.000272,0.000187,0.0002295
1978,13,0.000379,0.000198,0.0002885
1978,14,0.000516,0.000273,0.0003945
1978,15,0.00076,0.000347,0.0005535
1978,16,0.001028,0.000415,0.0007215
1978,17,0.001222,0.000478,0.00085
1978,18,0.001351,0.000471,0.000911
1978,19,0.001395,0.000476,0.0009355
1978,20,0.001391,0.000444,0.0009175
1978,21,0.001368,0.000465,0.0009165
1978,22,0.001388,0.00047,0.000929
1978,23,0.001408,0.000477,0.0009425
1978,24,0.001407,0.00048,0.0009435
1978,25,0.001393,0.000518,0.0009555
1978,26,0.00142,0.000529,0.0009745
1978,27,0.001459,0.000543,0.001001
1978,28,0.001494,0.000594,0.001044
1978,29,0.001485,0.000631,0.001058
1978,30,0.001483,0.000646,0.0010645
1978,31,0.001462,0.00069,0.001076
1978,32,0.001471,0.00072,0.0010955
1978,33,0.001528,0.0008,0.001164
1978,34,0.001584,0.00083,0.001207
1978,35,0.001664,0.000919,0.0012915
1978,36,0.001781,0.001009,0.001395
1978,37,0.001958,0.001102,0.00153
1978,38,0.002224,0.001257,0.0017405
1978,39,0.002383,0.001337,0.00186
1978,40,0.002464,0.00141,0.001937
1978,41,0.002656,0.001502,0.002079
1978,42,0.003484,0.001924,0.002704
1978,43,0.004346,0.002461,0.0034035
1978,44,0.003996,0.002223,0.0031095
1978,45,0.003952,0.002197,0.0030745
1978,46,0.003303,0.002036,0.0026695
1978,47,0.003534,0.002201,0.0028675
1978,48,0.003761,0.002362,0.0030615
1978,49,0.00403,0.002543,0.0032865
1978,50,0.004348,0.002748,0.003548
1978,51,0.004713,0.002978,0.0038455
1978,52,0.005126,0.003236,0.004181
1978,53,0.005589,0.003526,0.0045575
1978,54,0.006098,0.003846,0.004972
1978,55,0.00663,0.00419,0.00541
1978,56,0.007177,0.00455,0.0058635
1978,57,0.00774,0.00492,0.00633
1978,58,0.008324,0.005292,0.006808
1978,59,0.008938,0.005657,0.0072975
1978,60,0.009589,0.006009,0.007799
1978,61,0.010281,0.006341,0.008311
1978,62,0.010994,0.006657,0.0088255
1978,63,0.011718,0.00698,0.009349
1978,64,0.012476,0.00736,0.009918
1978,65,0.013283,0.00784,0.0105615
1978,66,0.014009,0.00835,0.0111795
1978,67,0.014667,0.008919,0.011793
1978,68,0.015347,0.009593,0.01247
1978,69,0.016158,0.010411,0.0132845
1978,70,0.017185,0.011399,0.014292
1978,71,0.018482,0.012568,0.015525
1978,72,0.020069,0.013908,0.0169885
1978,73,0.021913,0.015373,0.018643
1978,74,0.023928,0.016916,0.020422
1978,75,0.026095,0.01856,0.0223275
1978,76,0.028448,0.020369,0.0244085
1978,77,0.031044,0.022427,0.0267355
1978,78,0.033927,0.024793,0.02936
1978,79,0.037138,0.027518,0.032328
1978,80,0.040713,0.030647,0.03568
1978,81,0.044735,0.034227,0.039481
1978,82,0.049389,0.038339,0.043864
1978,83,0.055034,0.043148,0.049091
1978,84,0.062165,0.048963,0.055564
1978,85,0.070953,0.055955,0.063454
1978,86,0.079974,0.063175,0.0715745
1978,87,0.089224,0.070708,0.079966
1978,88,0.098973,0.078862,0.0889175
1978,89,0.109417,0.087841,0.098629
1978,90,0.120683,0.097674,0.1091785
1978,91,0.132881,0.108395,0.120638
1978,92,0.146153,0.120138,0.1331455
1978,93,0.160601,0.133078,0.1468395
1978,94,0.176236,0.14723,0.161733
1978,95,0.192925,0.162414,0.1776695
1978,96,0.21015,0.178245,0.1941975
1978,97,0.227035,0.194143,0.210589
1978,98,0.242665,0.209705,0.226185
1978,99,0.256955,0.224836,0.2408955
1978,100,0.271352,0.240321,0.2558365
1978,101,0.28578,0.256074,0.270927
1978,102,0.300158,0.271996,0.286077
1978,103,0.314399,0.287981,0.30119
1978,104,0.328414,0.303911,0.3161625
1978,105,0.343063,0.32073,0.3318965
1978,106,0.358374,0.338489,0.3484315
1978,107,0.374379,0.357241,0.36581
1978,108,0.391108,0.377042,0.384075
1978,109,0.408596,0.39795,0.403273
1978,110,0.426876,0.420028,0.423452
1978,111,0.445985,0.443343,0.444664
1978,112,0.465962,0.465962,0.465962
1978,113,0.486846,0.486846,0.486846
1978,114,0.508679,0.508679,0.508679
1978,115,0.531505,0.531505,0.531505
1978,116,0.555368,0.555368,0.555368
1978,117,0.580318,0.580318,0.580318
1978,118,0.606404,0.606404,0.606404
1978,119,0.633678,0.633678,0.633678
1979,0,0.014574,0.011615,0.0130945
1979,1,0.001064,0.000856,0.00096
1979,2,0.000685,0.000526,0.0006055
1979,3,0.000528,0.000422,0.000475
1979,4,0.000433,0.000302,0.0003675
1979,5,0.000333,0.000236,0.0002845
1979,6,0.000294,0.000226,0.00026
1979,7,0.000266,0.000193,0.0002295
1979,8,0.00027,0.000182,0.000226
1979,9,0.000261,0.000185,0.000223
1979,10,0.000255,0.000176,0.0002155
1979,11,0.000227,0.000165,0.000196
1979,12,0.000284,0.000169,0.0002265
1979,13,0.000362,0.000208,0.000285
1979,14,0.000535,0.000279,0.000407
1979,15,0.000749,0.000341,0.000545
1979,16,0.000973,0.000426,0.0006995
1979,17,0.001136,0.00046,0.000798
1979,18,0.001269,0.00048,0.0008745
1979,19,0.001329,0.000447,0.000888
1979,20,0.001339,0.000465,0.000902
1979,21,0.001402,0.000472,0.000937
1979,22,0.001439,0.000462,0.0009505
1979,23,0.001423,0.000469,0.000946
1979,24,0.001417,0.000509,0.000963
1979,25,0.001425,0.000501,0.000963
1979,26,0.001471,0.000521,0.000996
1979,27,0.001503,0.000574,0.0010385
1979,28,0.001476,0.000597,0.0010365
1979,29,0.00147,0.000615,0.0010425
1979,30,0.001438,0.000663,0.0010505
1979,31,0.001447,0.000684,0.0010655
1979,32,0.001497,0.000759,0.001128
1979,33,0.001535,0.000781,0.001158
1979,34,0.00162,0.00086,0.00124
1979,35,0.001728,0.00095,0.001339
1979,36,0.001896,0.001047,0.0014715
1979,37,0.002158,0.00119,0.001674
1979,38,0.002301,0.001253,0.001777
1979,39,0.002393,0.001343,0.001868
1979,40,0.002579,0.001443,0.002011
1979,41,0.003372,0.001829,0.0026005
1979,42,0.004151,0.00233,0.0032405
1979,43,0.003811,0.002116,0.0029635
1979,44,0.003798,0.002085,0.0029415
1979,45,0.003105,0.001888,0.0024965
1979,46,0.003311,0.002038,0.0026745
1979,47,0.003504,0.00218,0.002842
1979,48,0.003726,0.002338,0.003032
1979,49,0.003992,0.002517,0.0032545
1979,50,0.004307,0.002721,0.003514
1979,51,0.004669,0.002949,0.003809
1979,52,0.005078,0.003204,0.004141
1979,53,0.005536,0.003491,0.0045135
1979,54,0.006039,0.003808,0.0049235
1979,55,0.006566,0.004148,0.005357
1979,56,0.007106,0.004504,0.005805
1979,57,0.007663,0.00487,0.0062665
1979,58,0.008241,0.005237,0.006739
1979,59,0.008847,0.005598,0.0072225
1979,60,0.00949,0.005946,0.007718
1979,61,0.010173,0.006274,0.0082235
1979,62,0.010878,0.006586,0.008732
1979,63,0.011597,0.006908,0.0092525
1979,64,0.012351,0.007288,0.0098195
1979,65,0.01316,0.007771,0.0104655
1979,66,0.013886,0.008282,0.011084
1979,67,0.014541,0.008848,0.0116945
1979,68,0.015216,0.009517,0.0123665
1979,69,0.01602,0.010329,0.0131745
1979,70,0.017039,0.01131,0.0141745
1979,71,0.018326,0.012471,0.0153985
1979,72,0.019902,0.013801,0.0168515
1979,73,0.021733,0.015257,0.018495
1979,74,0.023734,0.01679,0.020262
1979,75,0.025887,0.018424,0.0221555
1979,76,0.028223,0.020221,0.024222
1979,77,0.030803,0.022266,0.0265345
1979,78,0.033665,0.024617,0.029141
1979,79,0.036854,0.027324,0.032089
1979,80,0.040404,0.030433,0.0354185
1979,81,0.044399,0.03399,0.0391945
1979,82,0.049023,0.038077,0.04355
1979,83,0.054641,0.042865,0.048753
1979,84,0.061751,0.048662,0.0552065
1979,85,0.070528,0.055642,0.063085
1979,86,0.079521,0.062839,0.07118
1979,87,0.08873,0.07034,0.079535
1979,88,0.098428,0.078454,0.088441
1979,89,0.108816,0.087387,0.0981015
1979,90,0.120021,0.09717,0.1085955
1979,91,0.132155,0.107838,0.1199965
1979,92,0.145358,0.119524,0.132441
1979,93,0.15973,0.132402,0.146066
1979,94,0.175284,0.146488,0.160886
1979,95,0.191886,0.161605,0.1767455
1979,96,0.209023,0.177368,0.1931955
1979,97,0.225823,0.193202,0.2095125
1979,98,0.241377,0.208708,0.2250425
1979,99,0.255599,0.223788,0.2396935
1979,100,0.269928,0.23922,0.254574
1979,101,0.284289,0.254918,0.2696035
1979,102,0.2986,0.270783,0.2846915
1979,103,0.312775,0.286708,0.2997415
1979,104,0.326726,0.302576,0.314651
1979,105,0.341309,0.31933,0.3303195
1979,106,0.356551,0.33702,0.3467855
1979,107,0.372484,0.3557,0.364092
1979,108,0.389139,0.375424,0.3822815
1979,109,0.406548,0.396253,0.4014005
1979,110,0.424748,0.418249,0.4214985
1979,111,0.443774,0.441476,0.442625
1979,112,0.463663,0.463663,0.463663
1979,113,0.484456,0.484456,0.484456
1979,114,0.506195,0.506195,0.506195
1979,115,0.528922,0.528922,0.528922
1979,116,0.552684,0.552684,0.552684
1979,117,0.577527,0.577527,0.577527
1979,118,0.603503,0.603503,0.603503
1979,119,0.630662,0.630662,0.630662
1980,0,0.01398,0.011246,0.012613
1980,1,0.00097,0.000831,0.0009005
1980,2,0.00065,0.000538,0.000594
1980,3,0.000529,0.000374,0.0004515
1980,4,0.000379,0.000286,0.0003325
1980,5,0.000328,0.000249,0.0002885
1980,6,0.000289,0.000205,0.000247
1980,7,0.000283,0.000195,0.000239
1980,8,0.000262,0.000191,0.0002265
1980,9,0.000259,0.00018,0.0002195
1980,10,0.000215,0.000158,0.0001865
1980,11,0.000244,0.000156,0.0002
1980,12,0.000271,0.000167,0.000219
1980,13,0.000372,0.000221,0.0002965
1980,14,0.000517,0.000271,0.000394
1980,15,0.00071,0.000348,0.000529
1980,16,0.000894,0.000415,0.0006545
1980,17,0.001064,0.000456,0.00076
1980,18,0.001205,0.000448,0.0008265
1980,19,0.00128,0.000465,0.0008725
1980,20,0.001368,0.000466,0.000917
1980,21,0.001446,0.000457,0.0009515
1980,22,0.001428,0.000469,0.0009485
1980,23,0.001439,0.000501,0.00097
1980,24,0.001417,0.000482,0.0009495
1980,25,0.001468,0.000506,0.000987
1980,26,0.001505,0.000547,0.001026
1980,27,0.001463,0.000562,0.0010125
1980,28,0.001444,0.00058,0.001012
1980,29,0.001419,0.000636,0.0010275
1980,30,0.001413,0.000655,0.001034
1980,31,0.001456,0.000716,0.001086
1980,32,0.00149,0.000732,0.001111
1980,33,0.001562,0.000797,0.0011795
1980,34,0.001668,0.000882,0.001275
1980,35,0.001841,0.000981,0.001411
1980,36,0.002088,0.001127,0.0016075
1980,37,0.002228,0.001194,0.001711
1980,38,0.002306,0.001264,0.001785
1980,39,0.002468,0.001385,0.0019265
1980,40,0.003257,0.001722,0.0024895
1980,41,0.003965,0.002183,0.003074
1980,42,0.003642,0.002009,0.0028255
1980,43,0.00362,0.001964,0.002792
1980,44,0.002934,0.001755,0.0023445
1980,45,0.003115,0.00189,0.0025025
1980,46,0.003285,0.002019,0.002652
1980,47,0.003472,0.002158,0.002815
1980,48,0.003691,0.002315,0.003003
1980,49,0.003954,0.002492,0.003223
1980,50,0.004266,0.002694,0.00348
1980,51,0.004625,0.002919,0.003772
1980,52,0.00503,0.003172,0.004101
1980,53,0.005483,0.003457,0.00447
1980,54,0.005981,0.00377,0.0048755
1980,55,0.006502,0.004106,0.005304
1980,56,0.007036,0.004458,0.005747
1980,57,0.007587,0.00482,0.0062035
1980,58,0.008157,0.005183,0.00667
1980,59,0.008757,0.00554,0.0071485
1980,60,0.009392,0.005883,0.0076375
1980,61,0.010067,0.006207,0.008137
1980,62,0.010764,0.006517,0.0086405
1980,63,0.011476,0.006836,0.009156
1980,64,0.012229,0.007217,0.009723
1980,65,0.013039,0.007703,0.010371
1980,66,0.013764,0.008214,0.010989
1980,67,0.014416,0.008777,0.0115965
1980,68,0.015086,0.009442,0.012264
1980,69,0.015884,0.010248,0.013066
1980,70,0.016895,0.011222,0.0140585
1980,71,0.018173,0.012375,0.015274
1980,72,0.019737,0.013697,0.016717
1980,73,0.021555,0.015142,0.0183485
1980,74,0.023542,0.016666,0.020104
1980,75,0.025681,0.018289,0.021985
1980,76,0.028002,0.020075,0.0240385
1980,77,0.030564,0.022107,0.0263355
1980,78,0.033407,0.024443,0.028925
1980,79,0.036574,0.027133,0.0318535
1980,80,0.040099,0.030221,0.03516
1980,81,0.044067,0.033756,0.0389115
1980,82,0.048662,0.037819,0.0432405
1980,83,0.054253,0.042584,0.0484185
1980,84,0.061343,0.048365,0.054854
1980,85,0.070106,0.055332,0.062719
1980,86,0.079073,0.062507,0.07079
1980,87,0.088241,0.069975,0.079108
1980,88,0.097889,0.07805,0.0879695
1980,89,0.108221,0.086938,0.0975795
1980,90,0.119366,0.096671,0.1080185
1980,91,0.131437,0.107286,0.1193615
1980,92,0.144571,0.118916,0.1317435
1980,93,0.158869,0.131733,0.145301
1980,94,0.174341,0.145754,0.1600475
1980,95,0.190857,0.160804,0.1758305
1980,96,0.207908,0.1765,0.192204
1980,97,0.224624,0.192272,0.208448
1980,98,0.240103,0.207722,0.2239125
1980,99,0.254257,0.222751,0.238504
1980,100,0.268519,0.238131,0.253325
1980,101,0.282813,0.253774,0.2682935
1980,102,0.297057,0.269583,0.28332
1980,103,0.311168,0.285449,0.2983085
1980,104,0.325056,0.301254,0.313155
1980,105,0.339573,0.317943,0.328758
1980,106,0.354747,0.335566,0.3451565
1980,107,0.370608,0.354174,0.362391
1980,108,0.387189,0.373824,0.3805065
1980,109,0.404522,0.394574,0.399548
1980,110,0.422641,0.416487,0.419564
1980,111,0.441584,0.439628,0.440606
1980,112,0.461387,0.461387,0.461387
1980,113,0.48209,0.48209,0.48209
1980,114,0.503735,0.503735,0.503735
1980,115,0.526366,0.526366,0.526366
1980,116,0.550026,0.550026,0.550026
1980,117,0.574765,0.574765,0.574765
1980,118,0.60063,0.60063,0.60063
1980,119,0.627676,0.627676,0.627676
1981,0,0.013152,0.010663,0.0119075
1981,1,0.00095,0.000792,0.000871
1981,2,0.000642,0.000477,0.0005595
1981,3,0.000463,0.000365,0.000414
1981,4,0.000391,0.000282,0.0003365
1981,5,0.000325,0.000232,0.0002785
1981,6,0.000306,0.000208,0.000257
1981,7,0.000268,0.000196,0.000232
1981,8,0.000265,0.000186,0.0002255
1981,9,0.000221,0.000159,0.00019
1981,10,0.000226,0.000155,0.0001905
1981,11,0.000226,0.000148,0.000187
1981,12,0.000272,0.000176,0.000224
1981,13,0.000359,0.00021,0.0002845
1981,14,0.000503,0.000275,0.000389
1981,15,0.000646,0.000338,0.000492
1981,16,0.000826,0.000396,0.000611
1981,17,0.000996,0.000425,0.0007105
1981,18,0.001164,0.000462,0.000813
1981,19,0.00129,0.000459,0.0008745
1981,20,0.001399,0.000449,0.000924
1981,21,0.001428,0.000473,0.0009505
1981,22,0.001454,0.000497,0.0009755
1981,23,0.001419,0.000471,0.000945
1981,24,0.001474,0.000497,0.0009855
1981,25,0.001517,0.000525,0.001021
1981,26,0.001456,0.000538,0.000997
1981,27,0.001417,0.000548,0.0009825
1981,28,0.001386,0.000606,0.000996
1981,29,0.001386,0.000623,0.0010045
1981,30,0.001425,0.000668,0.0010465
1981,31,0.001468,0.000702,0.001085
1981,32,0.001511,0.000746,0.0011285
1981,33,0.001604,0.00082,0.001212
1981,34,0.001792,0.000928,0.00136
1981,35,0.002028,0.001064,0.001546
1981,36,0.002164,0.001138,0.001651
1981,37,0.00221,0.001194,0.001702
1981,38,0.002363,0.001305,0.001834
1981,39,0.003123,0.001623,0.002373
1981,40,0.003784,0.002047,0.0029155
1981,41,0.003499,0.001905,0.002702
1981,42,0.00344,0.001855,0.0026475
1981,43,0.002797,0.001643,0.00222
1981,44,0.002946,0.001758,0.002352
1981,45,0.003092,0.001873,0.0024825
1981,46,0.003257,0.002,0.0026285
1981,47,0.003441,0.002137,0.002789
1981,48,0.003657,0.002291,0.002974
1981,49,0.003917,0.002467,0.003192
1981,50,0.004226,0.002667,0.0034465
1981,51,0.004581,0.00289,0.0037355
1981,52,0.004982,0.003141,0.0040615
1981,53,0.005431,0.003422,0.0044265
1981,54,0.005923,0.003732,0.0048275
1981,55,0.006439,0.004064,0.0052515
1981,56,0.006967,0.004413,0.00569
1981,57,0.007511,0.004771,0.006141
1981,58,0.008075,0.00513,0.0066025
1981,59,0.008667,0.005482,0.0070745
1981,60,0.009294,0.005821,0.0075575
1981,61,0.009961,0.006142,0.0080515
1981,62,0.01065,0.006448,0.008549
1981,63,0.011357,0.006765,0.009061
1981,64,0.012107,0.007147,0.009627
1981,65,0.012919,0.007636,0.0102775
1981,66,0.013643,0.008147,0.010895
1981,67,0.014292,0.008708,0.0115
1981,68,0.014957,0.009368,0.0121625
1981,69,0.015749,0.010168,0.0129585
1981,70,0.016752,0.011135,0.0139435
1981,71,0.018021,0.012281,0.015151
1981,72,0.019574,0.013593,0.0165835
1981,73,0.021379,0.015029,0.018204
1981,74,0.023353,0.016543,0.019948
1981,75,0.025478,0.018156,0.021817
1981,76,0.027783,0.019931,0.023857
1981,77,0.030328,0.02195,0.026139
1981,78,0.033152,0.024271,0.0287115
1981,79,0.036298,0.026944,0.031621
1981,80,0.039799,0.030012,0.0349055
1981,81,0.043739,0.033524,0.0386315
1981,82,0.048305,0.037564,0.0429345
1981,83,0.05387,0.042308,0.048089
1981,84,0.06094,0.048071,0.0545055
1981,85,0.06969,0.055026,0.062358
1981,86,0.07863,0.062179,0.0704045
1981,87,0.087757,0.069615,0.078686
1981,88,0.097356,0.07765,0.087503
1981,89,0.107633,0.086493,0.097063
1981,90,0.118718,0.096178,0.107448
1981,91,0.130725,0.106741,0.118733
1981,92,0.143792,0.118314,0.131053
1981,93,0.158016,0.131071,0.1445435
1981,94,0.173409,0.145028,0.1592185
1981,95,0.18984,0.160011,0.1749255
1981,96,0.206804,0.175641,0.1912225
1981,97,0.223437,0.191351,0.207394
1981,98,0.238841,0.206745,0.222793
1981,99,0.252929,0.221725,0.237327
1981,100,0.267124,0.237053,0.2520885
1981,101,0.281352,0.252642,0.266997
1981,102,0.295531,0.268395,0.281963
1981,103,0.309577,0.284202,0.2968895
1981,104,0.323402,0.299946,0.311674
1981,105,0.337854,0.316571,0.3272125
1981,106,0.35296,0.334126,0.343543
1981,107,0.368751,0.352664,0.3607075
1981,108,0.385259,0.37224,0.3787495
1981,109,0.402516,0.392912,0.397714
1981,110,0.420556,0.414743,0.4176495
1981,111,0.439416,0.437798,0.438607
1981,112,0.459134,0.459134,0.459134
1981,113,0.479748,0.479748,0.479748
1981,114,0.501301,0.501301,0.501301
1981,115,0.523834,0.523834,0.523834
1981,116,0.547395,0.547395,0.547395
1981,117,0.572029,0.572029,0.572029
1981,118,0.597787,0.597787,0.597787
1981,119,0.62472,0.62472,0.62472
1982,0,0.012779,0.010223,0.011501
1982,1,0.000911,0.000771,0.000841
1982,2,0.000582,0.000461,0.0005215
1982,3,0.000477,0.00035,0.0004135
1982,4,0.000391,0.000283,0.000337
1982,5,0.000341,0.000231,0.000286
1982,6,0.000289,0.000209,0.000249
1982,7,0.000266,0.000197,0.0002315
1982,8,0.000234,0.000163,0.0001985
1982,9,0.000219,0.00016,0.0001895
1982,10,0.00021,0.000141,0.0001755
1982,11,0.00022,0.000151,0.0001855
1982,12,0.000267,0.000171,0.000219
1982,13,0.000356,0.000219,0.0002875
1982,14,0.000454,0.000264,0.000359
1982,15,0.000594,0.000312,0.000453
1982,16,0.000766,0.000375,0.0005705
1982,17,0.000973,0.000437,0.000705
1982,18,0.001142,0.000445,0.0007935
1982,19,0.001316,0.000441,0.0008785
1982,20,0.001395,0.000467,0.000931
1982,21,0.001439,0.000491,0.000965
1982,22,0.001428,0.00047,0.000949
1982,23,0.001487,0.00049,0.0009885
1982,24,0.001529,0.000509,0.001019
1982,25,0.001463,0.000517,0.00099
1982,26,0.001403,0.000526,0.0009645
1982,27,0.00136,0.000575,0.0009675
1982,28,0.001364,0.000586,0.000975
1982,29,0.001398,0.000619,0.0010085
1982,30,0.001445,0.000679,0.001062
1982,31,0.001477,0.000698,0.0010875
1982,32,0.001555,0.00076,0.0011575
1982,33,0.001738,0.000882,0.00131
1982,34,0.00197,0.001002,0.001486
1982,35,0.002102,0.001086,0.001594
1982,36,0.002123,0.001133,0.001628
1982,37,0.002259,0.001211,0.001735
1982,38,0.002967,0.001532,0.0022495
1982,39,0.003611,0.001922,0.0027665
1982,40,0.003353,0.001803,0.002578
1982,41,0.003275,0.001753,0.002514
1982,42,0.002698,0.001552,0.002125
1982,43,0.002812,0.001647,0.0022295
1982,44,0.002927,0.001743,0.002335
1982,45,0.003068,0.001856,0.002462
1982,46,0.003229,0.00198,0.0026045
1982,47,0.00341,0.002116,0.002763
1982,48,0.003622,0.002268,0.002945
1982,49,0.00388,0.002442,0.003161
1982,50,0.004186,0.00264,0.003413
1982,51,0.004538,0.002862,0.0037
1982,52,0.004935,0.00311,0.0040225
1982,53,0.005379,0.003388,0.0043835
1982,54,0.005866,0.003694,0.00478
1982,55,0.006376,0.004023,0.0051995
1982,56,0.006898,0.004368,0.005633
1982,57,0.007436,0.004722,0.006079
1982,58,0.007994,0.005077,0.0065355
1982,59,0.008578,0.005425,0.0070015
